Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Russell Wilson, Sea QB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kellen Moore, Dal QB",Phi,L 9-37,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Lindley, Ind QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Case Keenum, Den QB",Cin,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Austin Davis, Sea QB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Simms, Atl QB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Alex Tanney, Ten QB",@Pit,L 17-40,--/--,--,--,--,--,--,--,--,--,--,--,QB
"EJ Manuel, Oak QB",NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mike Glennon, Ari QB",@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Geno Smith, LAC QB",Buf,W 54-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Nassib, Jax QB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Renfree, Atl QB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Landry Jones, Pit QB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zac Dysert, Ari QB",@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Barkley, Cin QB",@Den,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Griffin, TB QB",@Mia,W 30-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tyler Bray, Chi QB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt McGloin, KC QB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Blake Bortles, Jax QB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Teddy Bridgewater, NYJ QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Johnny Manziel, Cle QB",Jax,L 7-19,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Derek Carr, Oak QB",NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jimmy Garoppolo, SF QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"AJ McCarron, Buf QB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tajh Boyd, Pit QB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zach Mettenberger, Pit QB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"David Fales, Mia QB",TB,L 20-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Keith Wenning, Buf QB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tom Savage, Hou QB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Aaron Murray, KC QB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Blanchard, Chi QB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dustin Vaughan, Bal QB",@GB,W 23-0,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Shaw, Chi QB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jameis Winston, TB QB",@Mia,W 30-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Bryce Petty, NYJ QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Trevor Siemian, Min QB",LAR,W 24-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dylan Thompson, LAR QB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Mannion, LAR QB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Garrett Grayson, Atl QB",@Sea,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Marcus Mariota, Ten QB",@Pit,L 17-40,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brett Hundley, GB QB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jared Goff, LAR QB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Carson Wentz, Phi QB",@Dal,W 37-9,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Paxton Lynch, Den QB",Cin,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Christian Hackenberg, NYJ QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Jacoby Brissett, Ind QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Cody Kessler, Jax QB",@Cle,W 19-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Cook, Oak QB",NE,L 8-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dak Prescott, Dal QB",Phi,L 9-37,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cardale Jones, LAC QB",Buf,W 54-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kevin Hogan, Wsh QB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nate Sudfeld, Phi QB",@Dal,W 37-9,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jake Rudock, Det QB",@Chi,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Allen, LAR QB",@Min,L 7-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jeff Driskel, Cin QB",@Den,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Doughty, Ari QB",@Hou,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevone Boykin, Sea QB",Atl,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taylor Heinicke, Hou QB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Stephen Morris, Wsh QB",@NO,L 31-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joe Callahan, GB QB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mitchell Trubisky, Chi QB",Det,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brad Kaaya, Ind QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Chad Kelly, Den QB",Cin,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Patrick Mahomes, KC QB",@NYG,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joshua Dobbs, Pit QB",Ten,W 40-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Deshaun Watson, Hou QB",Ari,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nathan Peterman, Buf QB",@LAC,L 24-54,--/--,--,--,--,--,--,--,--,--,--,--,QB
"C.J. Beathard, SF QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"DeShone Kizer, GB QB",Bal,L 0-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Davis Webb, NYG QB",KC,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cooper Rush, Dal QB",Phi,L 9-37,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taysom Hill, NO QB",Wsh,W 34-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
