NFL $15K First Down [20 Entry Max]	$1.00	$15,000	20	17,835	17,835	25%	239.64	$750	151.42	$1.50
NFL $15K Safety	$2.00	$15,000	20	8,917	8,917	25%	238.50	$1,500	152.64	$3.00
NFL $15K Blind Side [Single Entry]	$27.00	$15,000	1	647	647	26%	208.08	$1,500	152.00	$40.00
NFL $15K Front Four [20 Entry Max]	$4.00	$15,000	20	4,458	4,458	23%	219.38	$1,000	155.16	$8.00
$2.5M Sports Betting National Championship Qualifier [$1M to 1st	$27.00	$13,130	17	567	567	4%	210.42	$0	182.84	$0.00
NFL $530 50-50 [Top 50% Win]	$530.00	$10,000	1	20	20	50%	191.94	$1,000	152.68	$1,000.00
NFL $10K Daily Dollar [Single Entry]	$1.00	$10,000	1	11,890	11,890	26%	235.34	$500	150.52	$1.50
NFL $10K Red Zone [Single Entry]	$50.00	$10,000	1	227	227	26%	227.40	$1,000	149.74	$75.00
NFL $1,060 50-50 [Top 50% Win]	$1,060.00	$10,000	1	10	0	0%		$0		$0.00
NFL Fantasy Football Millionaire SUPERSatellite [500x]	$1.00	$10,000	20	11,890	11,890	4%	234.30	$0	179.94	$0.00
NFL $10K Fair Catch [Single Entry]	$12.00	$10,000	1	980	980	25%	215.02	$1,000	151.58	$18.00
NFL $10K First Down [20 Entry Max]	$1.00	$10,000	20	11,890	11,890	26%	235.88	$500	150.82	$1.50
NFL $10K Engage Eight [3 Entry Max]	$8.00	$10,000	3	1,470	1,470	20%	215.84	$1,500	157.14	$15.00
NFL Single Entry $100 Double Up	$100.00	$10,000	1	111	111	45%	214.82	$200	141.08	$200.00
NFL Single Entry $10 Double Up	$10.00	$10,000	1	1,149	1,149	44%	252.46	$20	141.18	$20.00
NFL $10K Pylon [Single Entry]	$3.00	$10,000	1	3,963	3,963	27%	234.58	$500	150.42	$5.00
NFL BIG 10x Booster [Top 500 Win $20]	$2.00	$10,000	20	5,882	5,882	9%	225.98	$20	169.48	$20.00
NFL $10K Blind Side [Single Entry]	$27.00	$10,000	1	431	431	26%	206.78	$1,000	153.84	$40.00
NFL $50 50-50	$50.00	$9,000	1	200	0	50%		$0		$0.00
NFL $7.5K Chop Block	$50.00	$7,500	5	170	170	19%	205.92	$1,000	168.20	$100.00
NFL $50 150-Player (Top 15 Win)	$50.00	$6,750	1	150	0	10%		$0		$0.00
NFL $6K Quarter Jukebox [Just $0.25!]	$0.25	$6,000	20	28,537	28,537	26%	237.98	$300	149.98	$0.50
NFL Single Entry $5 Double Up	$5.00	$6,000	1	1,379	1,379	44%	231.38	$10	141.12	$10.00
NFL $5K Mini Flea Flicker	$5.00	$5,000	35	1,189	1,189	26%	207.58	$500	158.58	$8.00
NFL $5K Mini Play-Action	$3.00	$5,000	20	1,981	1,981	28%	218.08	$250	150.68	$5.00
Casual NFL $5K Front Four	$4.00	$5,000	10	1,486	1,486	25%	216.62	$500	153.74	$6.00
NFL Single Entry $2 Double Up	$2.00	$5,000	1	2,873	2,873	44%	212.56	$4	141.02	$4.00
NFL $5K Three-Point Stance [3-Entry Max]	$33.00	$5,000	3	176	176	22%	231.64	$1,000	153.76	$50.00
NFL $5K Mini Slant	$9.00	$5,000	19	653	653	22%	217.62	$500	161.98	$20.00
NFL $25 Double Up	$25.00	$5,000	6	229	229	44%	214.82	$50	144.82	$50.00
NFL $5K Mini Hail Mary	$12.00	$5,000	14	490	490	25%	216.68	$500	161.34	$18.00
NFL $5K Mini Gridiron	$27.00	$5,000	6	215	215	24%	203.30	$750	162.08	$40.00
NFL $5K Mini Gridiron	$27.00	$5,000	6	215	215	24%	203.30	$750	157.08	$40.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
NFL Single Entry $2 Double Up	$2.00	$5,000	1	2,873	2,873	44%	226.14	$4	141.90	$4.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
NFL $5K Stiff Arm	$555.00	$5,000	1	10	0	0%		$0		$0.00
Casual NFL $4K First Down	$1.00	$4,000	5	4,756	4,756	25%	233.58	$200	149.10	$1.50
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$0.25	$4,000	20	19,024	19,024	1%	249.80	$0	195.48	$0.00
NFL BIG 10x Booster [Top 15 Win $250]	$25.00	$3,750	5	176	176	9%	200.86	$250	174.58	$250.00
NFL $3K Safety	$2.00	$3,000	20	1,783	1,783	20%	218.08	$300	155.78	$4.00
NFL $3K Daily Dollar [Single Entry]	$1.00	$3,000	1	3,567	3,567	26%	231.38	$150	151.34	$1.50
NFL $5 Double Up	$5.00	$3,000	20	689	689	44%	233.48	$10	144.58	$10.00
NFL Fantasy Football Millionaire SUPERSatellite [150x]	$3.00	$3,000	20	1,189	1,189	13%	225.38	$0	164.44	$0.00
Casual NFL $3K Gridiron	$27.00	$3,000	3	129	129	23%	200.54	$500	150.58	$50.00
NFL $3 Double Up	$3.00	$3,000	20	1,149	1,149	44%	214.48	$6	142.82	$6.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	210.32	$100	169.78	$100.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	210.32	$100	169.62	$100.00
NFL BIG $25 Triple Up [Top 36 Win $75]	$25.00	$2,700	1	124	124	29%	191.94	$75	152.58	$75.00
NFL BIG 10x Booster [Top 50 Win $50]	$5.00	$2,500	17	594	594	8%	211.32	$50	172.44	$50.00
NFL $2K Quarter Jukebox [Just $0.25!]	$0.25	$2,000	20	9,512	9,512	21%	237.98	$100	154.98	$0.50
NFL $2 Double Up	$2.00	$2,000	20	1,149	1,149	44%	212.56	$4	141.50	$4.00
NFL Fantasy Football Millionaire SUPERSatellite [100x]	$5.00	$2,000	14	475	475	21%	215.24	$0	163.48	$0.00
NFL BIG 10x Booster [Top 100 Win $20]	$2.00	$2,000	20	1,189	1,189	8%	213.90	$20	168.12	$20.00
The Danner Classic 50-50	$10.00	$1,800	1	200	0	50%		$0		$0.00
NFL $10 200-Player (Top 10 Win)	$10.00	$1,800	1	200	0	5%		$0		$0.00
NFL $10 50-50	$10.00	$1,800	1	200	200	50%	193.72	$18	138.84	$18.00
Spookyexpress.com Holiday Bonuses Championship #1	$10.00	$1,800	1	200	0	50%		$0		$0.00
NFL $10 200-Player (Top 15 Win)	$10.00	$1,800	1	200	0	8%		$0		$0.00
NFL $10 200-Player (Top 10 Win)	$10.00	$1,800	1	200	0	5%		$0		$0.00
NFL $10 200-Player (Top 20 Win)	$10.00	$1,800	1	200	0	10%		$0		$0.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	194.72	$10	143.08	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	194.72	$10	142.78	$10.00
NFL $1,500 Main Event Satellite	$17.00	$1,500	3	103	103	1%	202.50	$0	202.50	$0.00
NFL $1,500 Main Event Satellite	$3.00	$1,500	17	594	594	0%	220.30	$0	220.30	$0.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	194.72	$10	142.78	$10.00
NFL $1,500 Main Event Satellite	$5.00	$1,500	10	356	356	0%	225.98	$0	225.98	$0.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	194.72	$10	143.08	$10.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	191.94	$20	144.94	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	209.68	$20	142.78	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	209.68	$20	143.78	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	204.08	$20	142.78	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	196.64	$20	145.44	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	195.06	$20	136.08	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	210.08	$20	137.24	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	210.08	$20	145.48	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	196.64	$20	144.94	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	209.68	$20	144.94	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	210.08	$20	145.48	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	210.08	$20	144.82	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	210.08	$20	144.82	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	210.08	$20	144.94	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	210.08	$20	144.94	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	210.08	$20	145.44	$20.00
Beginner NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	207.18	$20	138.74	$20.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	184.30	$100	171.94	$100.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	210.00	$100	154.52	$6.00
NFL $9 Contest	$9.00	$1,000	3	130	130	22%	200.74	$100	163.48	$18.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	201.90	$100	155.88	$6.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	224.44	$2	142.72	$2.00
Beginner NFL $1K Play-Action	$3.00	$1,000	5	396	396	20%	199.28	$100	162.04	$6.00
NFL $5 Contest	$5.00	$1,000	7	237	237	21%	217.52	$125	159.94	$10.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	203.92	$100	164.44	$100.00
NFL $1K Front Four	$4.00	$1,000	8	297	297	26%	223.80	$100	151.90	$6.00
NFL $3 Winner Take All [$1K to 1st]	$3.00	$1,000	10	396	396	0%	212.04	$1,000	212.04	$1,000.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	188.26	$2	144.04	$2.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	217.62	$1,000	217.62	$1,000.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	201.58	$1,000	201.58	$1,000.00
Beginner NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	183.48	$100	165.92	$100.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	201.36	$100	175.06	$100.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	222.68	$100	173.44	$100.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	221.78	$1,000	221.78	$1,000.00
Beginner NFL $1K Button Hook [Single Entry]	$9.00	$1,000	1	130	130	22%	199.92	$100	159.02	$18.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	207.38	$1,000	207.38	$1,000.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	218.42	$2	142.82	$2.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	198.92	$2	144.58	$2.00
sunday funday #1	$5.00	$900	1	200	0	10%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	194.72	$6	141.98	$6.00
NFL $10 Triple Up [Top 30 Win $30] (Multi-Entry)	$10.00	$900	3	103	103	29%	191.94	$30	153.76	$30.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	194.72	$6	141.24	$6.00
NFL BIG $5 Triple Up [Top 60 Win $15]	$5.00	$900	1	206	206	29%	191.94	$15	149.78	$15.00
NFL $5 200-Player (Top 20 Win)	$5.00	$900	1	200	0	10%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	194.72	$6	141.24	$6.00
NFL $5 200-Player (Top 3 Win)	$5.00	$900	1	200	0	2%		$0		$0.00
NFL $5 200-Player (Winner Takes All)	$5.00	$900	1	200	0	1%		$0		$0.00
Spookyexpress.com Free Sports Picks and Bonuses Championship #1	$5.00	$900	1	200	0	50%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	194.72	$6	140.78	$6.00
Shawn Riley #1	$5.00	$900	1	200	0	8%		$0		$0.00
Shawn Riley #1	$5.00	$900	1	200	200	50%	195.02	$9	134.84	$9.00
NFL $5 200-Player (Top 10 Win)	$5.00	$900	1	200	0	5%		$0		$0.00
NO LUCK #1	$5.00	$900	1	200	0	10%		$0		$0.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	214.50	$30	170.08	$30.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	218.60	$30	170.34	$30.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	201.84	$2	142.72	$2.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	218.42	$2	142.58	$2.00
NFL $5 Triple Up [Top 45 Win $15] (Multi-Entry)	$5.00	$675	4	155	155	29%	196.02	$15	150.44	$15.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	200.80	$6	142.58	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	188.54	$6	141.22	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	202.74	$6	141.14	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	200.14	$6	143.38	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	192.32	$6	142.18	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	198.66	$6	142.58	$6.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	209.68	$10	144.46	$10.00
NFL $3 50-50	$3.00	$540	1	200	200	50%	213.38	$5	140.04	$5.40
NFL $5 Double Up	$5.00	$540	1	124	124	44%	196.04	$10	141.18	$10.00
NFL $3 50-50 x2	$3.00	$540	1	200	0	50%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	192.32	$10	142.58	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	204.08	$10	142.58	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	203.98	$10	145.44	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	232.14	$10	142.78	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	232.14	$10	143.84	$10.00
NFL $3 200-Player (Winner Takes All) x3	$3.00	$540	1	200	0	1%		$0		$0.00
NFL $3 50-50	$3.00	$540	1	200	200	50%	193.72	$5	138.84	$5.40
NFL $5 Double Up	$5.00	$540	1	124	124	44%	204.08	$10	142.78	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	209.68	$10	142.78	$10.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	190.80	$10	140.12	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	209.68	$10	142.58	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	208.20	$10	142.58	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	197.24	$10	142.78	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	210.08	$10	144.82	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	190.62	$10	143.84	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	191.94	$10	144.34	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	191.94	$10	144.94	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	191.94	$10	144.94	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	199.24	$10	143.08	$10.00
Shawn Riley #1	$3.00	$540	1	200	0	50%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	209.68	$10	142.58	$10.00
Beginner NFL $5 Double Up	$5.00	$540	1	124	124	44%	186.04	$10	138.70	$10.00
Shawn Riley #1	$3.00	$540	1	200	0	10%		$0		$0.00
NFL $3 50-50	$3.00	$540	1	200	200	50%	189.04	$5	139.02	$5.40
NFL $5 Double Up	$5.00	$540	1	124	124	44%	191.94	$10	146.34	$10.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	211.64	$10	140.88	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	210.08	$10	142.58	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	210.08	$10	144.54	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	210.08	$10	145.44	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	210.08	$10	145.64	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	210.08	$10	145.64	$10.00
Beginner NFL $500 First Down	$1.00	$500	5	594	594	28%	201.18	$50	149.18	$1.50
NFL $0.25 Contest	$0.25	$500	20	2,378	2,378	21%	230.70	$50	155.14	$0.50
NFL $1 Winner Take All [$500 to 1st]	$1.00	$500	15	594	594	0%	221.40	$500	221.40	$500.00
NFL $0.25 Winner Take All [$500 to 1st]	$0.25	$500	20	2,378	2,378	0%	235.40	$500	235.40	$500.00
NFL BIG 40x Micro Booster [Top 50 Win $10]	$0.25	$500	20	2,378	2,378	2%	211.28	$10	185.46	$10.00
NFL $5 Contest	$5.00	$500	3	118	118	20%	200.54	$100	166.34	$10.00
NFL $5 Contest	$5.00	$500	3	118	118	20%	203.30	$100	167.44	$10.00
NFL $5 Contest	$5.00	$500	3	118	118	20%	200.54	$100	164.68	$10.00
Casual NFL 10x Booster [Top 10 Win $50]	$5.00	$500	3	118	118	8%	195.80	$50	170.74	$50.00
NFL $5 Contest	$5.00	$500	3	118	118	20%	200.74	$100	164.68	$10.00
NFL $0.25 Winner Take All [$500 to 1st]	$0.25	$500	20	2,378	2,378	0%	229.48	$500	229.48	$500.00
