Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Todd Gurley,RB,LAR,0.0,0.0,0.0,96.4,0.9,4.2,41.7,0.2
David Johnson,RB,ARI,0.0,0.0,0.0,92.7,0.7,5.3,49.9,0.2
Alvin Kamara,RB,NO,0.0,0.0,0.0,75.1,0.6,6.3,56.9,0.2
Leonard Fournette,RB,JAX,0.0,0.0,0.0,96.2,0.8,3.9,30.9,0.2
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,56.9,0.3,6.8,60.9,0.3
Melvin Gordon,RB,LAC,0.0,0.0,0.0,82.0,0.6,3.7,32.1,0.2
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,90.9,0.8,2.8,25.9,0.1
Saquon Barkley,RB,NYG,0.0,0.0,0.0,72.9,0.5,3.7,34.8,0.1
Devonta Freeman,RB,ATL,0.0,0.0,0.0,68.6,0.7,3.3,27.0,0.1
Dalvin Cook,RB,MIN,0.0,0.0,0.0,72.7,0.6,2.9,24.0,0.1
Joe Mixon,RB,CIN,0.0,0.0,0.0,71.6,0.6,2.9,23.6,0.1
Kenyan Drake,RB,MIA,0.0,0.0,0.0,71.7,0.5,2.9,24.0,0.1
Jordan Howard,RB,CHI,0.0,0.0,0.0,82.6,0.6,2.0,16.4,0.0
Lamar Miller,RB,HOU,0.0,0.0,0.0,73.2,0.5,3.0,25.9,0.1
Alex Collins,RB,BAL,0.0,0.0,0.0,76.8,0.6,2.4,23.2,0.0
Jay Ajayi,RB,PHI,0.0,0.0,0.0,78.3,0.6,2.2,16.3,0.1
Rex Burkhead,RB,NE,0.0,0.0,0.0,42.0,0.7,4.3,30.5,0.1
Jamaal Williams,RB,GB,0.0,0.0,0.0,71.4,0.5,2.6,18.0,0.1
James Conner,RB,PIT,0.0,0.0,0.0,67.0,0.5,2.6,20.5,0.1
Royce Freeman,RB,DEN,0.0,0.0,0.0,68.3,0.5,2.7,22.4,0.1
Chris Carson,RB,SEA,0.0,0.0,0.0,57.5,0.4,3.1,23.4,0.1
Carlos Hyde,RB,JAX,0.0,0.0,0.0,55.3,0.4,2.9,25.8,0.1
Derrick Henry,RB,TEN,0.0,0.0,0.0,71.1,0.6,1.3,9.4,0.1
LeSean McCoy,RB,BUF,0.0,0.0,0.0,67.2,0.3,2.4,21.5,0.0
Marshawn Lynch,RB,OAK,0.0,0.0,0.0,65.5,0.6,1.8,14.6,0.0
Duke Johnson,RB,CLE,0.0,0.0,0.0,16.2,0.2,5.9,54.7,0.2
Peyton Barber,RB,TB,0.0,0.0,0.0,59.5,0.4,2.3,21.2,0.0
Adrian Peterson,RB,WAS,0.0,0.0,0.0,64.3,0.6,1.1,7.7,0.0
Matt Breida,RB,SF,0.0,0.0,0.0,40.4,0.3,3.7,31.8,0.1
Tarik Cohen,RB,CHI,0.0,0.0,0.0,26.3,0.2,3.5,32.8,0.2
Chris Thompson,RB,WAS,0.0,0.0,0.0,26.8,0.2,4.0,40.6,0.2
James White,RB,NE,0.0,0.0,0.0,15.2,0.1,6.1,43.8,0.2
Kerryon Johnson,RB,DET,0.0,0.0,0.0,65.5,0.3,1.8,11.2,0.1
