Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Trey Burton, Chi TE",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kyle Nelson, SF TE",@Ind,L 23-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Marcel Jensen, Wsh TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Asante Cleveland, LAC TE",@NYG,W 27-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nic Jacobs, Jax TE",@Pit,W 30-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Annen, Buf TE",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"RaShaun Allen, Hou TE",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justin Perillo, Chi TE",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James O'Shaughnessy, Jax TE",@Pit,W 30-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MyCole Pruitt, Hou TE",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Randall Telfer, Cle TE",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Christian, Ari TE",@Phi,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Clive Walford, NYJ TE",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Neal Sterling, NYJ TE",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Bell, Min TE",@Chi,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Manhertz, Car TE",@Det,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Uzomah, Cin TE",Buf,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Boyle, Bal TE",@Oak,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Heuerman, Den TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Nick O'Leary, Buf TE",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Waller, Bal TE",@Oak,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rory Anderson, Buf TE",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Koyack, Jax TE",@Pit,W 30-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kennard Backman, Det TE",Car,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Kroft, Cin TE",Buf,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Maxx Williams, Bal TE",@Oak,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jesse James, Pit TE",Jax,L 9-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"A.J. Derby, Mia TE",Ten,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Geoff Swaim, Dal TE",GB,L 31-35,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vince Mayle, Bal WR, TE",@Oak,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"E.J. Bibbs, Wsh TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Khari Lee, Buf TE",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerome Cunningham, Ten TE",@Mia,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Wes Saxton, Buf TE",@Cin,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Will Tye, NE TE",@TB,W 19-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cameron Brate, TB TE",NE,L 14-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Daniel Brown, Chi TE",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hunter Henry, LAC TE",@NYG,W 27-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Hooper, Atl TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Nick Vannett, Sea TE",@LAR,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Higbee, LAR TE",Sea,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Seth DeValve, Cle TE",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Temarrick Hemingway, LAR TE",Sea,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerell Adams, NYG TE",LAC,L 22-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Morgan, Min TE",@Chi,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rico Gathers, Dal TE",GB,L 31-35,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Thomas Duarte, Mia TE",Ten,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Sandland, GB TE",@Dal,W 35-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Braunecker, Chi TE",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Wick, SF TE",@Ind,L 23-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Stephen Anderson, Hou TE",KC,L 34-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt LaCosse, Den TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Erik Swoope, Ind TE",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony Denham, Phi TE",Ari,W 34-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bryce Williams, Ari TE",@Phi,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Devon Cajuste, Cle WR, TE",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alan Cross, TB TE",NE,L 14-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Braedon Bowman, LAC TE",@NYG,W 27-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Parker, Den TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Joshua Perkins, Phi TE",Ari,W 34-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ross Travis, Ind TE",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Scott Simonson, Car TE",@Det,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Xavier Grimble, Pit TE",Jax,L 9-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Tialavea, Atl TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Matt Lengel, Cle TE",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alex Ellis, Jax TE",@Pit,W 30-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Tomlinson, NYJ TE",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jonnu Smith, Ten TE",@Mia,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Roberts, Det TE",Car,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Leggett, NYJ TE",@Cle,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Butt, Den TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Mason Schreck, Cin TE",Buf,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeremy Sprinkle, Wsh TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Adam Shaheen, Chi TE",Min,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"George Kittle, SF TE",@Ind,L 23-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Njoku, Cle TE",NYJ,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"O.J. Howard, TB TE",NE,L 14-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bucky Hodges, Min TE",@Chi,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Saubert, Atl TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Gerald Everett, LAR TE",Sea,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Engram, NYG TE",LAC,L 22-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Antony Auclair, TB TE",NE,L 14-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ricky Seals-Jones, Ari TE",@Phi,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hakeem Valles, Det TE",Car,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Hikutini, SF TE",@Ind,L 23-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jacob Hollister, NE TE",@TB,W 19-14,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean Culkin, LAC TE",@NYG,W 27-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cethan Carter, Cin TE, RB",Buf,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darrell Daniels, Ind TE",SF,W 26-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Baylis, Car TE",@Det,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Shane Smith, NYG TE, RB",LAC,L 22-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Henry Krieger-Coble, LAR TE",Sea,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Traylor, Den TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
