Player,POS,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Richie James,WR,SF,0.2,0.0,2.0,27.4,0.1
Robert Foster,WR,BUF,0.1,0.0,1.5,25.5,0.1
Aldrick Robinson,WR,MIN,0.0,0.0,1.6,21.7,0.2
DaeSean Hamilton,WR,DEN,0.2,0.0,1.8,24.2,0.1
Chester Rogers,WR,IND,0.0,0.0,2.1,22.6,0.1
Cordarrelle Patterson,WR,NE,7.0,0.0,1.2,15.1,0.1
Travis Benjamin,WR,LAC,2.5,0.0,1.5,21.4,0.1
Chris Hogan,WR,NE,0.1,0.0,1.4,20.9,0.1
Torrey Smith,WR,CAR,0.0,0.0,1.6,19.8,0.1
Allen Hurns,WR,DAL,0.0,0.0,1.5,19.8,0.1
Demarcus Robinson,WR,KC,0.0,0.0,1.4,19.1,0.1
Maurice Harris,WR,WAS,0.3,0.0,2.0,21.4,0.1
Cameron Batson,WR,TEN,0.2,0.0,1.5,18.3,0.1
Tim Patrick,WR,DEN,0.5,0.0,1.3,17.8,0.1
Andre Holmes,WR,DEN,0.0,0.0,1.3,17.3,0.1
Justin Watson,WR,TB,0.1,0.0,1.3,17.1,0.1
Keith Kirkwood,WR,NO,0.2,0.0,1.4,17.8,0.1
Breshad Perriman,WR,CLE,0.1,0.0,1.5,18.2,0.1
J.J. Nelson,WR,ARI,0.7,0.0,1.3,17.5,0.1
Jarius Wright,WR,CAR,0.6,0.0,1.3,15.1,0.1
Jordan Matthews,WR,PHI,0.0,0.0,1.1,15.2,0.1
Brice Butler,WR,MIA,0.0,0.0,0.9,13.0,0.1
Trent Taylor,WR,SF,0.0,0.0,1.3,13.4,0.1
Rashad Greene,WR,JAX,0.0,0.0,1.1,13.5,0.1
Andy Jones,WR,DET,0.0,0.0,0.9,11.8,0.1
Isaiah Ford,WR,MIA,0.0,0.0,0.9,10.0,0.1
Chris Moore,WR,BAL,1.4,0.0,0.8,9.7,0.1
Isaiah McKenzie,WR,BUF,2.9,0.0,0.8,10.9,0.0
Alex Erickson,WR,CIN,0.4,0.0,0.9,11.3,0.0
Austin Carr,WR,NO,0.0,0.0,0.8,9.7,0.1
DeAndre Carter,WR,HOU,0.5,0.0,0.7,8.7,0.1
Keon Hatcher,WR,OAK,0.0,0.0,0.8,9.9,0.1
Darius Jennings,WR,TEN,0.1,0.0,0.7,8.9,0.0
Trent Sherfield,WR,ARI,0.0,0.0,0.8,9.6,0.0
Bennie Fowler,WR,NYG,0.0,0.0,0.7,8.8,0.0
Jaron Brown,WR,SEA,0.0,0.0,0.4,6.1,0.1
Brandon Zylstra,WR,MIN,0.1,0.0,0.6,7.6,0.0
Corey Coleman,WR,NYG,0.0,0.0,0.7,9.4,0.0
Dwayne Harris,WR,OAK,0.8,0.0,0.7,8.0,0.0
Josh Bellamy,WR,CHI,0.2,0.0,0.6,8.1,0.0
Marvin Hall,WR,ATL,0.1,0.0,0.7,8.3,0.0
Justin Hardy,WR,ATL,0.0,0.0,0.6,7.1,0.0
Lance Lenoir,WR,DAL,0.0,0.0,0.4,5.1,0.1
Russell Shepard,WR,NYG,0.2,0.0,0.5,6.8,0.0
Phillip Dorsett,WR,NE,0.0,0.0,0.6,7.0,0.0
JoJo Natson,WR,LAR,0.4,0.0,0.4,4.9,0.0
Michael Floyd,WR,WAS,0.0,0.0,0.3,4.7,0.0
Shelton Gibson,WR,PHI,0.0,0.0,0.2,4.0,0.0
Noah Brown,WR,DAL,0.0,0.0,0.3,4.0,0.0
Pharoh Cooper,WR,ARI,0.0,0.0,0.3,3.4,0.0
Deonte Thompson,WR,BUF,0.0,0.0,0.4,4.2,0.0
J'Mon Moore,WR,GB,0.1,0.0,0.4,3.4,0.0
Cody Core,WR,CIN,0.0,0.0,0.4,4.0,0.0
River Cracraft,WR,DEN,0.0,0.0,0.2,2.8,0.0
Charone Peake,WR,NYJ,0.0,0.0,0.3,3.3,0.0
Andre Roberts,WR,NYJ,0.1,0.0,0.3,3.7,0.0
Zach Pascal,WR,IND,0.1,0.0,0.3,3.5,0.0
Malik Turner,WR,SEA,0.0,0.0,0.2,2.6,0.0
Bobo Wilson,WR,TB,0.0,0.0,0.2,2.8,0.0
Marcus Kemp,WR,KC,0.0,0.0,0.3,3.4,0.0
Matthew Slater,WR,NE,0.0,0.0,0.2,1.9,0.0
Russell Gage,WR,ATL,0.0,0.0,0.2,2.5,0.0
Darrius Heyward-Bey,WR,PIT,0.4,0.0,0.2,2.0,0.0
Geremy Davis,WR,LAC,0.0,0.0,0.1,1.6,0.0
KhaDarel Hodge,WR,LAR,0.0,0.0,0.1,1.1,0.0
Jawill Davis,WR,NYG,0.0,0.0,0.1,1.0,0.0
Jehu Chesson,WR,WAS,0.0,0.0,0.0,0.2,0.0
Justin Hardee,WR,NO,0.0,0.0,0.0,0.0,0.0
George Odum,WR,IND,0.0,0.0,0.0,0.0,0.0
