Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Ezekiel Elliott, DAL",0.0,0.0,0.0,0.0,0.0,0.0,18.1,90.3,4.99,0.6,4.2,2.4,19.3,8.04,0.1,0.1,14,RB
"David Johnson, ARI",0.0,0.0,0.0,0.0,0.0,0.0,14.4,48.8,3.39,0.7,6.2,4.6,47.5,10.33,0.3,0.1,13,RB
"C.J. Anderson, LAR",0.0,0.0,0.0,0.0,0.0,0.0,16.1,70.5,4.38,0.5,3,2.4,18.7,7.79,0.2,0.1,12,RB
"Mark Ingram, NO",0.0,0.0,0.0,0.0,0.0,0.0,14.2,66.1,4.65,0.5,4.2,3.6,26.8,7.44,0.1,0.1,11,RB
"T.J. Yeldon, JAC",0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.7,4.48,0.5,4.1,3.3,24.7,7.48,0.1,0.1,11,RB
"Matt Forte, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,16.9,79.5,4.70,0.3,3.9,2.6,24.4,9.38,0.1,0.1,11,RB
"Danny Woodhead, BAL",0.0,0.0,0.0,0.0,0.0,0.0,9.0,34.3,3.81,0.2,6.7,5.3,46.4,8.75,0.5,0.1,11,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,17.1,74.3,4.35,0.4,3.5,2.7,19.5,7.22,0.1,0.1,10,RB
"Adrian Peterson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,17.8,73.7,4.14,0.5,2.2,1.5,11.7,7.80,0.0,0.2,10,RB
"Latavius Murray, MIN",0.0,0.0,0.0,0.0,0.0,0.0,14.7,61.5,4.18,0.5,3.1,2.5,15.4,6.16,0.1,0.1,10,RB
"Spencer Ware, KC",0.0,0.0,0.0,0.0,0.0,0.0,12.7,55.3,4.35,0.6,2.9,2.4,29.9,12.46,0.0,0.1,10,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,15.0,53.6,3.57,0.7,2.1,1.9,11.0,5.79,0.1,0.3,10,RB
"Thomas Rawls, CIN",0.0,0.0,0.0,0.0,0.0,0.0,13.7,71.8,5.24,0.3,1.6,1.5,10.7,7.13,0.1,0.1,10,RB
"Doug Martin, OAK",0.0,0.0,0.0,0.0,0.0,0.0,18.2,82.8,4.55,0.3,3,2.4,18.3,7.63,0.0,0.4,10,RB
"LeGarrette Blount, DET",0.0,0.0,0.0,0.0,0.0,0.0,15.5,55.7,3.59,0.6,1.8,1.5,10.0,6.67,0.1,0.1,10,RB
"Eddie Lacy, SEA",0.0,0.0,0.0,0.0,0.0,0.0,14.9,68.8,4.62,0.4,2.2,1.7,15.2,8.94,0.1,0.2,9,RB
"Ameer Abdullah, MIN",0.0,0.0,0.0,0.0,0.0,0.0,12.5,46.9,3.75,0.4,3.3,2.3,20.8,9.04,0.2,0.1,9,RB
"Devonta Freeman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,11.1,42.2,3.80,0.5,5,4.0,28.8,7.20,0.1,0.1,9,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,16.1,60.4,3.75,0.4,2.3,1.7,12.0,7.06,0.0,0.1,9,RB
"LeSean McCoy, BUF",0.0,0.0,0.0,0.0,0.0,0.0,16.6,60.7,3.66,0.3,3.2,2.3,16.3,7.09,0.1,0.2,9,RB
