Player,POS,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Todd Gurley,RB,LAR,90.8,1.0,4.6,44.9,0.2
Alvin Kamara,RB,NO,55.4,0.7,6.1,54.4,0.5
Ezekiel Elliott,RB,DAL,87.7,0.7,3.4,28.0,0.1
Christian McCaffrey,RB,CAR,57.1,0.4,5.7,49.0,0.5
Melvin Gordon,RB,LAC,62.7,0.6,4.8,41.5,0.2
James Conner,RB,PIT,68.8,0.7,4.3,33.4,0.1
Adrian Peterson,RB,WAS,83.0,0.7,1.9,18.4,0.1
James White,RB,NE,28.0,0.2,6.4,54.2,0.7
Phillip Lindsay,RB,DEN,63.8,0.6,2.7,21.1,0.1
Nick Chubb,RB,CLE,75.4,0.7,1.3,9.1,0.0
Chris Carson,RB,SEA,67.2,0.5,1.9,16.3,0.1
Tarik Cohen,RB,CHI,28.8,0.1,5.1,48.0,0.4
Latavius Murray,RB,MIN,59.6,0.5,2.0,14.7,0.0
Tevin Coleman,RB,ATL,48.6,0.5,2.4,24.1,0.1
Lamar Miller,RB,HOU,67.4,0.3,2.0,15.7,0.1
Kenyan Drake,RB,MIA,41.4,0.5,3.2,25.4,0.2
Mark Ingram,RB,NO,44.6,0.6,2.5,18.8,0.1
Doug Martin,RB,OAK,56.6,0.5,1.4,9.2,0.0
Jordan Howard,RB,CHI,61.0,0.4,1.4,10.4,0.0
LeSean McCoy,RB,BUF,45.4,0.4,3.1,23.5,0.0
Dion Lewis,RB,TEN,41.3,0.3,3.8,25.2,0.1
Peyton Barber,RB,TB,48.7,0.2,1.6,14.0,0.0
Austin Ekeler,RB,LAC,30.6,0.1,2.8,27.0,0.1
Jalen Richard,RB,OAK,18.0,0.1,4.9,39.3,0.1
Duke Johnson,RB,CLE,19.6,0.1,3.4,31.7,0.1
Devontae Booker,RB,DEN,24.2,0.2,2.9,24.5,0.1
Derrick Henry,RB,TEN,41.9,0.2,1.0,7.5,0.0
Mike Davis,RB,SEA,31.8,0.2,1.5,11.4,0.1
Elijah McGuire,RB,NYJ,27.8,0.1,1.7,16.2,0.1
Kapri Bibbs,RB,GB,16.5,0.1,2.4,20.3,0.1
Chris Ivory,RB,BUF,29.3,0.1,1.4,13.1,0.0
Javorius Allen,RB,BAL,16.0,0.1,2.6,18.5,0.1
Jamaal Williams,RB,GB,24.3,0.1,1.5,12.0,0.0
Theo Riddick,RB,DET,8.4,0.0,3.3,24.3,0.1
Dalvin Cook,RB,MIN,22.4,0.1,1.2,10.1,0.0
LeGarrette Blount,RB,DET,23.0,0.2,0.6,4.8,0.0
Alfred Morris,RB,SF,24.5,0.2,0.5,4.0,0.0
Alfred Blue,RB,HOU,21.4,0.1,1.0,8.7,0.0
Jacquizz Rodgers,RB,TB,13.8,0.1,1.3,10.1,0.0
Spencer Ware,RB,KC,14.8,0.1,1.0,8.1,0.0
Kyle Juszczyk,RB,SF,1.9,0.0,2.0,20.3,0.1
C.J. Anderson,RB,LAR,14.2,0.1,0.5,3.6,0.0
Tyler Ervin,RB,BAL,1.4,0.0,2.2,16.6,0.0
Rashaad Penny,RB,SEA,10.0,0.1,0.6,4.9,0.0
Trenton Cannon,RB,NYJ,7.2,0.0,0.9,7.7,0.0
Kenjon Barner,RB,CAR,8.4,0.1,0.4,2.2,0.0
Rod Smith,RB,DAL,8.6,0.1,0.2,1.3,0.0
Stevan Ridley,RB,PIT,7.7,0.0,0.5,3.4,0.0
DeAndre Washington,RB,OAK,4.7,0.1,0.3,1.8,0.0
Anthony Sherman,RB,KC,0.6,0.0,0.5,5.6,0.0
Mike Boone,RB,MIN,5.2,0.0,0.2,1.6,0.0
C.J. Ham,RB,MIN,1.7,0.0,0.6,4.7,0.0
Samaje Perine,RB,WAS,2.9,0.0,0.3,2.7,0.0
Justin Jackson,RB,LAC,2.9,0.0,0.2,1.7,0.0
Andy Janovich,RB,DEN,1.2,0.0,0.2,2.2,0.0
Alex Armah,RB,CAR,2.6,0.0,0.1,0.3,0.0
James Develin,RB,NE,0.0,0.0,0.5,3.6,0.0
Kalen Ballage,RB,MIA,3.3,0.0,0.1,0.6,0.0
Keith Smith,RB,OAK,0.9,0.0,0.4,2.7,0.0
Zach Line,RB,NO,0.2,0.0,0.3,2.5,0.0
Roosevelt Nix,RB,PIT,0.1,0.0,0.3,2.5,0.0
Dwayne Washington,RB,NO,2.4,0.0,0.1,0.4,0.0
Benny Cunningham,RB,CHI,1.6,0.0,0.1,0.9,0.0
Damien Williams,RB,KC,1.3,0.0,0.2,1.1,0.0
Brandon Bolden,RB,MIA,1.3,0.0,0.1,0.8,0.0
Patrick DiMarco,RB,BUF,0.6,0.0,0.2,1.7,0.0
Jaylen Samuels,RB,PIT,1.6,0.0,0.0,0.1,0.0
Derek Watt,RB,LAC,0.7,0.0,0.0,0.5,0.0
Dontrell Hilliard,RB,CLE,0.1,0.0,0.1,1.0,0.0
Ricky Ortiz,RB,ATL,0.0,0.0,0.2,1.4,0.0
Senorise Perry,RB,MIA,0.9,0.0,0.1,0.6,0.0
Tre Madden,RB,SEA,0.5,0.0,0.1,0.8,0.0
Jamize Olawale,RB,DAL,0.2,0.0,0.1,1.0,0.0
David Fluellen,RB,TEN,0.8,0.0,0.1,0.3,0.0
Taquan Mizzell,RB,CHI,0.0,0.0,0.0,0.0,0.0
