Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"A.J. Green, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11.3,7.7,109.0,14.16,0.6,0.0,13,WR
"Antonio Brown, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,12.1,8.4,102.0,12.14,0.5,0.0,13,WR
"Julio Jones, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.5,6.8,108.0,15.88,0.4,0.0,12,WR
"Larry Fitzgerald, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,7.1,81.8,11.52,0.4,0.1,10,WR
"Odell Beckham, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,9.8,6.7,85.3,12.73,0.4,0.1,10,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,5.8,83.1,14.33,0.3,0.1,9,WR
"Mike Evans, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.6,6.0,74.8,12.47,0.4,0.0,9,WR
"Michael Thomas, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.1,6.0,74.2,12.37,0.4,0.0,9,WR
"Emmanuel Sanders, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,9.6,5.2,70.7,13.60,0.4,0.0,9,WR
"Tyreek Hill, KC",0.0,0.0,0.0,0.0,0.0,0.0,1.9,16.1,8.47,0.1,7.1,5.1,58.9,11.55,0.5,0.1,9,WR
"Stefon Diggs, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.25,0.0,7.8,5.8,64.1,11.05,0.5,0.0,9,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.3,4.7,56.1,11.94,0.7,0.1,9,WR
"Brandin Cooks, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.00,0.0,7.7,4.9,65.6,13.39,0.5,0.0,9,WR
"Keenan Allen, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,6.3,72.6,11.52,0.4,0.2,9,WR
"DeVante Parker, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.5,5.5,78.8,14.33,0.3,0.0,8,WR
"Jarvis Landry, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,2.20,0.0,9.8,7.3,78.8,10.79,0.3,0.1,8,WR
"Demaryius Thomas, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,5.7,74.6,13.09,0.3,0.1,8,WR
"Golden Tate, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,2.33,0.0,9.6,7.1,70.0,9.86,0.3,0.1,8,WR
"Doug Baldwin, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.00,0.0,6.9,5.0,60.6,12.12,0.4,0.0,8,WR
"Sammy Watkins, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,4.9,64.7,13.20,0.4,0.0,8,WR
"Dez Bryant, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.8,4.6,58.3,12.67,0.6,0.1,8,WR
"Alshon Jeffery, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11.2,5.8,68.5,11.81,0.3,0.0,7,WR
"Amari Cooper, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0,-0.00,0.0,10.6,5.7,60.5,10.61,0.3,0.0,7,WR
"DeAndre Hopkins, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,5.4,66.8,12.37,0.3,0.0,7,WR
"Allen Hurns, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.4,4.4,57.2,13.00,0.4,0.0,7,WR
"Kenny Stills, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.5,2.9,52.1,17.97,0.4,0.0,7,WR
"Jermaine Kearse, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.3,4.5,53.0,11.78,0.4,0.0,7,WR
"Chris Hogan, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,4.25,0.0,5.7,4.0,57.6,14.40,0.4,0.1,7,WR
"Rishard Matthews, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.0,4.0,56.6,14.15,0.4,0.1,7,WR
"Paul Richardson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,6.1,3.2,48.9,15.28,0.5,0.0,7,WR
"Sterling Shepard, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.7,5.40,0.0,6.6,4.5,53.3,11.84,0.3,0.0,6,WR
"Martavis Bryant, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.7,11.40,0.0,6.7,3.5,53.2,15.20,0.3,0.0,6,WR
"Ted Ginn, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.6,9.33,0.0,6.5,4.5,54.5,12.11,0.3,0.1,6,WR
"Davante Adams, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.3,3.8,49.8,13.11,0.4,0.0,6,WR
"Pierre Garcon, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.4,54.5,12.39,0.2,0.0,6,WR
"Tyrell Williams, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.2,3.7,51.8,14.00,0.2,0.0,6,WR
"J.J. Nelson, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.6,23.00,0.0,4.1,2.3,42.2,18.35,0.4,0.1,6,WR
"Marqise Lee, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,5.50,0.0,7.8,4.5,58.2,12.93,0.2,0.0,6,WR
"Tyler Lockett, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.3,17.67,0.0,5.8,3.6,50.2,13.94,0.2,0.0,6,WR
"John Brown, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.1,7.00,0.0,6.2,3.6,52.0,14.44,0.2,0.0,6,WR
"Devin Funchess, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,3.3,51.9,15.73,0.2,0.0,6,WR
"Adam Thielen, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7,17.00,0.0,6.0,4.7,54.0,11.49,0.2,0.1,6,WR
"Kelvin Benjamin, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.7,3.8,53.7,14.13,0.2,0.1,6,WR
"Jeremy Maclin, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.4,4.5,43.2,9.60,0.3,0.0,5,WR
"Taylor Gabriel, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.9,9.67,0.0,4.4,3.0,43.6,14.53,0.3,0.0,5,WR
"Randall Cobb, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.5,5.00,0.0,6.3,4.3,45.2,10.51,0.3,0.0,5,WR
"Cole Beasley, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00,0.0,5.6,4.0,40.2,10.05,0.3,0.0,5,WR
"Mohamed Sanu, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,6.00,0.0,6.0,4.2,49.8,11.86,0.3,0.0,5,WR
"Donte Moncrief, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,7.2,3.7,47.0,12.70,0.3,0.0,5,WR
"Brandon LaFell, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,6.4,3.9,48.2,12.36,0.3,0.0,5,WR
"Terrelle Pryor, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.00,0.0,7.2,3.9,54.3,13.92,0.1,0.0,5,WR
"Eric Decker, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,3.6,41.8,11.61,0.3,0.1,5,WR
"Robby Anderson, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.3,11.50,0.0,6.9,3.5,46.6,13.31,0.3,0.1,5,WR
"Nelson Agholor, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,3.50,0.0,5.5,3.0,32.1,10.70,0.4,0.0,5,WR
"DeSean Jackson, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,3.3,43.9,13.30,0.2,0.0,5,WR
"Cooper Kupp, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,5.7,3.6,43.6,12.11,0.2,0.0,5,WR
"Terrance Williams, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.0,3.6,44.1,12.25,0.2,0.0,5,WR
"Jordan Matthews, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.7,3.8,46.1,12.13,0.2,0.0,5,WR
"Bruce Ellington, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.00,0.0,4.5,2.5,31.4,12.56,0.4,0.1,5,WR
"Marvin Jones, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,5.7,3.2,41.5,12.97,0.2,0.0,5,WR
"Jaron Brown, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,2.4,36.3,15.12,0.3,0.0,4,WR
"Brandon Coleman, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,2.5,31.0,12.40,0.3,0.0,4,WR
"Willie Snead, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.4,3.8,45.6,12.00,0.1,0.0,4,WR
"Seth Roberts, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,3.1,29.5,9.52,0.4,0.0,4,WR
