Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note M. Thomas NO - WR Final (W) 33-18 @ NYG,6,12,12,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.7,0.0,12.1,8.7,0.0,0.0,108.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.7,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.6,0.0,0.1,0.2,0.1,WR
No new player Notes O. Beckham Jr. NYG - WR Q Final (L) 33-18 vs NO,9,13,13,0.0,0.7,0.0,0.0,0.0,3.4,104.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.2,4.6,0.0,0.0,0.7,0.0,3.4,104.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,4.6,0.0,11.1,7.0,0.0,3.4,104.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,4.6,0.4,0.0,3.4,104.0,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.1,WR
Player Note A. Brown Pit - WR Final (L) 26-14 vs Bal,7,32,32,0.0,0.0,0.0,0.0,0.0,0.0,98.8,6.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,98.8,6.6,0.0,0.0,0.5,0.0,0.0,0.0,4.5,0.0,10.2,6.8,0.0,0.0,98.8,6.6,0.0,0.0,0.5,0.0,0.0,0.0,4.5,0.3,0.0,0.0,98.8,6.6,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
No new player Notes D. Hopkins Hou - WR Q Final (W) 37-34 @ Ind,10,37,37,0.0,0.0,0.0,0.0,0.0,0.0,87.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,87.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,3.9,0.0,10.5,6.0,0.0,0.0,87.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,3.9,0.3,0.0,0.0,87.8,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.1,WR
No new player Notes J. Jones Atl - WR Final (L) 37-36 vs Cin,8,42,42,0.0,0.2,0.0,0.0,0.0,1.1,92.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,0.0,0.2,0.0,1.1,92.3,0.0,0.0,0.0,0.4,0.0,0.0,0.1,4.0,0.0,9.3,6.0,0.0,1.1,92.3,0.0,0.0,0.0,0.4,0.0,0.0,0.1,4.0,0.3,0.0,1.1,92.3,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.1,WR
No new player Notes A. Green Cin - WR IR Final (W) 37-36 @ Atl,9,43,43,0.0,0.0,0.0,0.0,0.0,0.0,82.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,82.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.0,0.0,9.5,6.1,0.0,0.0,82.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.0,0.2,0.0,0.0,82.4,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
No new player Notes A. Thielen Min - WR Final (L) 38-31 @ LAR,10,44,44,0.0,0.1,0.0,0.0,0.0,0.9,86.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.1,0.0,0.9,86.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.2,0.0,10.3,6.3,0.0,0.9,86.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.2,0.2,0.0,0.9,86.6,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.1,WR
No new player Notes J. Smith-Schuster Pit - WR Final (L) 26-14 vs Bal,7,45,45,0.0,0.0,0.0,0.0,0.0,0.0,78.7,4.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,78.7,4.8,0.0,0.0,0.6,0.0,0.0,0.0,3.7,0.0,8.3,5.6,0.0,0.0,78.7,4.8,0.0,0.0,0.6,0.0,0.0,0.0,3.7,0.3,0.0,0.0,78.7,4.8,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
No new player Notes D. Adams GB - WR Q Final (W) 22-0 vs Buf,7,46,46,0.0,0.0,0.0,0.0,0.0,0.0,73.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,73.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.9,0.0,8.5,5.7,0.0,0.0,73.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.9,0.1,0.0,0.0,73.2,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
No new player Notes M. Evans TB - WR Final (L) 48-10 @ Chi,5,48,48,0.0,0.0,0.0,0.0,0.0,0.0,77.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,77.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.7,0.0,9.9,5.7,0.0,0.0,77.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.7,0.2,0.0,0.0,77.9,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
Player Note T. Hilton Ind - WR Q Final (L) 37-34 vs Hou,9,49,49,0.0,0.0,0.0,0.0,0.0,0.0,87.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,87.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.9,0.0,9.7,5.9,0.0,0.0,87.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.9,0.3,0.0,0.0,87.2,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
Player Note K. Allen LAC - WR Final (W) 29-27 vs SF,8,50,50,0.0,0.1,0.0,0.0,0.0,0.7,79.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.1,0.0,0.7,79.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.1,0.0,9.0,6.2,0.0,0.7,79.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.1,0.1,0.0,0.7,79.8,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
Player Note T. Hill KC - WR Final (W) 27-23 @ Den,12,51,51,0.0,1.2,0.0,0.0,0.0,7.1,76.2,7.6,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.2,3.2,0.0,0.0,1.2,0.0,7.1,76.2,7.6,0.0,0.0,0.5,0.1,0.0,0.2,3.2,0.0,7.1,4.9,0.0,7.1,76.2,7.6,0.0,0.0,0.5,0.1,0.0,0.2,3.2,0.4,0.0,7.1,76.2,7.6,0.0,0.0,0.5,0.1,0.0,0.1,0.1,WR
No new player Notes J. Landry Cle - WR Final (L) 45-42 @ Oak,11,59,59,0.0,0.1,0.0,0.0,0.0,0.4,70.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.1,0.0,0.4,70.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.5,0.0,10.7,6.8,0.0,0.4,70.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.5,0.0,0.0,0.4,70.3,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
No new player Notes S. Diggs Min - WR Final (L) 38-31 @ LAR,10,62,62,0.0,0.1,0.0,0.0,0.0,1.0,68.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.1,0.0,1.0,68.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.5,0.0,8.3,5.3,0.0,1.0,68.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.5,0.1,0.0,1.0,68.3,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.1,WR
