Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.7,0.0,10.1,132.0,0.7
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,8.4,115.0,0.7
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,-0.5,0.0,6.6,104.0,0.7
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,8.3,108.0,0.7
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,3.5,0.1,7.5,95.0,0.5
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,6.8,104.0,0.4
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.1,0.0,7.1,87.7,0.7
Tyreek Hill,WR,KC,0.0,0.0,0.0,8.6,0.1,5.2,76.2,0.7
Julio Jones,WR,ATL,0.0,0.0,0.0,1.2,0.0,6.7,93.8,0.3
Cooper Kupp,WR,LAR,0.0,0.0,0.0,2.6,0.0,4.4,65.1,0.6
Robert Woods,WR,LAR,0.0,0.0,0.0,6.4,0.0,5.1,77.0,0.4
Julian Edelman,WR,NE,0.0,0.0,0.0,4.1,0.0,6.1,71.4,0.4
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,3.7,68.4,0.5
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,4.5,60.5,0.5
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.0,75.7,0.3
DeSean Jackson,WR,TB,0.0,0.0,0.0,2.2,0.0,4.0,78.1,0.3
Brandin Cooks,WR,LAR,0.0,0.0,0.0,3.5,0.0,4.3,74.3,0.3
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.2,0.0,5.8,70.0,0.3
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,4.2,58.4,0.6
Josh Gordon,WR,NE,0.0,0.0,0.0,0.0,0.0,3.8,64.9,0.4
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,4.1,60.8,0.4
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.3,0.0,3.1,50.2,0.5
David Moore,WR,SEA,0.0,0.0,0.0,1.1,0.0,3.0,50.5,0.5
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.2,0.0,4.6,68.1,0.3
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,4.7,60.5,0.3
Marquise Goodwin,WR,SF,0.0,0.0,0.0,1.2,0.0,3.9,59.5,0.4
Sammy Watkins,WR,KC,0.0,0.0,0.0,3.9,0.0,4.0,53.1,0.4
Amari Cooper,WR,DAL,0.0,0.0,0.0,1.0,0.0,4.2,52.9,0.4
Tyler Lockett,WR,SEA,0.0,0.0,0.0,6.3,0.0,3.5,54.2,0.4
John Brown,WR,BAL,0.0,0.0,0.0,0.7,0.0,4.5,55.4,0.4
Keenan Allen,WR,LAC,0.0,0.0,0.0,4.8,0.0,5.6,68.4,0.3
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,4.0,53.5,0.4
Anthony Miller,WR,CHI,0.0,0.0,0.0,1.1,0.0,3.6,41.7,0.5
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,4.5,55.7,0.4
Calvin Ridley,WR,ATL,0.0,0.0,0.0,2.1,0.0,3.5,48.5,0.5
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,5.1,54.7,0.3
Tyrell Williams,WR,LAC,0.0,0.0,0.0,1.2,0.0,3.0,52.7,0.3
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,0.2,0.0,3.4,56.5,0.3
D.J. Moore,WR,CAR,0.0,0.0,0.0,11.5,0.0,3.3,55.7,0.2
Paul Richardson,WR,WAS,0.0,0.0,0.0,1.0,0.0,3.4,48.4,0.4
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,4.2,0.0,5.0,52.8,0.2
Randall Cobb,WR,GB,0.0,0.0,0.0,1.2,0.0,4.8,58.5,0.2
Mike Williams,WR,LAC,0.0,0.0,0.0,1.8,0.0,2.5,40.1,0.3
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,3.9,49.0,0.3
Chris Hogan,WR,NE,0.0,0.0,0.0,0.4,0.0,2.8,46.1,0.3
Cole Beasley,WR,DAL,0.0,0.0,0.0,0.1,0.0,4.1,41.0,0.3
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,15.4,0.1,2.4,34.3,0.2
Aldrick Robinson,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.8,33.8,0.4
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.1,0.0,3.1,43.7,0.3
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.3,47.9,0.2
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,1.5,0.0,3.1,41.2,0.2
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.0,0.0,3.8,42.8,0.2
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.2,0.0,3.7,40.6,0.2
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,3.8,40.9,0.2
Willie Snead,WR,BAL,0.0,0.0,0.0,1.1,0.0,4.8,47.6,0.2
Seth Roberts,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.1,34.1,0.3
Adam Humphries,WR,TB,0.0,0.0,0.0,0.7,0.0,3.9,41.3,0.1
Antonio Callaway,WR,CLE,0.0,0.0,0.0,0.9,0.0,2.4,30.7,0.2
Dante Pettis,WR,SF,0.0,0.0,0.0,0.6,0.0,1.9,31.5,0.2
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.1,0.0,2.0,34.0,0.2
Josh Doctson,WR,WAS,0.0,0.0,0.0,-0.3,0.0,3.3,37.4,0.2
Maurice Harris,WR,WAS,0.0,0.0,0.0,1.2,0.0,3.6,33.9,0.2
Martavis Bryant,WR,OAK,0.0,0.0,0.0,1.0,0.0,3.1,46.3,0.1
T.J. Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,2.7,37.5,0.2
Curtis Samuel,WR,CAR,0.0,0.0,0.0,4.8,0.1,1.8,24.6,0.2
Pierre Garcon,WR,SF,0.0,0.0,0.0,0.0,0.0,3.0,37.7,0.1
Jermaine Kearse,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.3,37.7,0.1
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.7,0.0,2.1,32.2,0.1
