Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Todd Gurley,RB,LAR,0,0,0,1391,12.2,62,691,4.8
Ezekiel Elliott,RB,DAL,0,0,0,1480,8.0,37,388,2.1
David Johnson,RB,ARI,0,0,0,934,6.6,82,922,2.8
Alvin Kamara,RB,NO,0,0,0,807,7.4,65,653,4.5
Saquon Barkley,RB,NYG,0,0,0,1173,8.2,60,415,1.6
Melvin Gordon,RB,LAC,0,0,0,1028,7.7,48,404,2.7
Leonard Fournette,RB,JAX,0,0,0,1170,9.1,34,290,0.9
Devonta Freeman,RB,ATL,0,0,0,963,7.8,46,396,2.1
Dalvin Cook,RB,MIN,0,0,0,1109,7.1,43,308,1.0
Christian McCaffrey,RB,CAR,0,0,0,567,3.2,83,728,6.1
LeSean McCoy,RB,BUF,0,0,0,883,4.4,57,406,1.6
Jordan Howard,RB,CHI,0,0,0,919,6.8,27,192,0.5
Royce Freeman,RB,DEN,0,0,0,942,5.3,33,262,1.0
Joe Mixon,RB,CIN,0,0,0,739,7.5,36,340,0.7
Alex Collins,RB,BAL,0,0,0,984,6.3,25,190,0.7
Tevin Coleman,RB,ATL,0,0,0,700,4.7,32,355,3.2
Derrick Henry,RB,TEN,0,0,0,901,6.0,18,194,1.0
Jay Ajayi,RB,PHI,0,0,0,1015,5.0,22,171,0.7
Lamar Miller,RB,HOU,0,0,0,809,3.4,36,313,2.5
Kenyan Drake,RB,MIA,0,0,0,771,5.6,41,294,0.9
Mark Ingram,RB,NO,0,0,0,770,5.5,37,254,0.6
Kerryon Johnson,RB,DET,0,0,0,592,4.9,40,307,1.3
Rex Burkhead,RB,NE,0,0,0,505,5.7,29,264,2.5
Marshawn Lynch,RB,OAK,0,0,0,725,6.3,11,81,0.3
Matt Breida,RB,SF,0,0,0,619,4.1,29,252,1.9
Peyton Barber,RB,TB,0,0,0,745,5.4,13,96,0.4
Jamaal Williams,RB,GB,0,0,0,601,3.5,24,250,2.2
Carlos Hyde,RB,JAX,0,0,0,694,4.0,37,215,0.6
Isaiah Crowell,RB,NYJ,0,0,0,694,3.7,30,195,0.5
Dion Lewis,RB,TEN,0,0,0,671,3.5,28,178,1.4
Alfred Morris,RB,SF,0,0,0,637,4.8,21,153,0.8
Chris Thompson,RB,WAS,0,0,0,244,1.8,50,551,3.9
Marlon Mack,RB,IND,0,0,0,451,3.9,24,272,1.9
Corey Clement,RB,PHI,0,0,0,361,4.8,22,282,2.5
Chris Carson,RB,SEA,0,0,0,648,3.3,16,124,1.2
Bilal Powell,RB,NYJ,0,0,0,596,3.9,27,186,0.4
Sony Michel,RB,NE,0,0,0,465,4.0,29,245,1.1
Adrian Peterson,RB,WAS,0,0,0,695,5.5,9,66,0.4
James White,RB,NE,0,0,0,235,1.9,56,445,3.7
Jordan Wilkins,RB,IND,0,0,0,519,4.5,20,164,0.7
Spencer Ware,RB,KC,0,0,0,534,3.1,14,198,1.2
Rashaad Penny,RB,SEA,0,0,0,549,3.3,21,168,0.8
Austin Ekeler,RB,LAC,0,0,0,399,3.0,28,296,2.9
Duke Johnson,RB,CLE,0,0,0,250,2.1,52,486,1.9
D'Onta Foreman,RB,HOU,0,0,0,572,4.1,9,87,0.4
Tarik Cohen,RB,CHI,0,0,0,314,2.0,64,451,1.4
Nick Chubb,RB,CLE,0,0,0,515,3.8,21,164,0.6
Devontae Booker,RB,DEN,0,0,0,495,2.6,31,284,0.5
C.J. Anderson,RB,LAR,0,0,0,560,3.1,10,86,0.6
Ty Montgomery,RB,BAL,0,0,0,330,2.8,44,316,1.1
Javorius Allen,RB,BAL,0,0,0,434,2.8,30,162,1.4
Giovani Bernard,RB,CIN,0,0,0,396,1.9,34,302,1.3
Doug Martin,RB,OAK,0,0,0,497,4.2,6,44,0.2
Nyheim Hines,RB,IND,0,0,0,330,2.8,33,270,1.2
Latavius Murray,RB,MIN,0,0,0,481,3.7,9,62,0.3
LeGarrette Blount,RB,DET,0,0,0,455,4.6,7,44,0.3
Theo Riddick,RB,DET,0,0,0,194,1.7,49,371,2.2
Frank Gore,RB,MIA,0,0,0,390,1.4,30,214,1.6
Aaron Jones,RB,GB,0,0,0,437,3.7,9,57,0.5
James Conner,RB,PIT,0,0,0,406,3.2,11,80,0.5
Darren Sproles,RB,PHI,0,0,0,291,1.7,31,299,1.4
Ronald Jones,RB,TB,0,0,0,446,2.5,14,120,0.4
C.J. Prosise,RB,SEA,0,0,0,200,1.5,30,394,0.7
Rod Smith,RB,DAL,0,0,0,374,2.8,11,122,0.6
Corey Grant,RB,JAX,0,0,0,425,2.9,6,49,0.3
Marcus Murphy,RB,BUF,0,0,0,402,2.4,15,100,0.4
Jalen Richard,RB,OAK,0,0,0,278,2.1,26,226,1.1
Chris Ivory,RB,BUF,0,0,0,444,1.9,11,86,0.3
Chase Edmonds,RB,ARI,0,0,0,332,2.6,15,117,0.4
Jeremy Hill,RB,NE,0,0,0,283,3.1,11,80,0.5
Raheem Mostert,RB,SF,0,0,0,344,3.5,6,39,0.2
T.J. Yeldon,RB,JAX,0,0,0,288,1.5,25,189,0.4
