Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Justin Tucker Bal - K Final (W) 27-14 vs Den,10,79,79,0.0,0.0,0.6,0.0,0.6,0.0,0.8,0.1,0.4,0.1,0.0,0.0,0.6,0.0,0.6,0.0,0.8,0.1,0.4,0.1,2.6,0.0,K
No new player Notes Harrison Butker KC - K Final (W) 38-27 vs SF,12,82,82,0.0,0.0,0.6,0.0,0.6,0.1,0.7,0.1,0.3,0.1,0.0,0.0,0.6,0.0,0.6,0.1,0.7,0.1,0.3,0.1,3.0,0.1,K
No new player Notes Stephen Gostkowski NE - K Final (L) 26-10 @ Det,11,85,85,0.1,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.3,0.1,0.1,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.3,0.1,3.3,0.1,K
No new player Notes Matt Bryant Atl - K Final (L) 43-37 vs NO,8,95,95,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.3,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.7,0.1,0.3,0.1,2.5,0.1,K
No new player Notes Jake Elliott Phi - K Final (W) 20-16 vs Ind,9,103,103,0.0,0.0,0.4,0.0,0.8,0.0,0.5,0.1,0.3,0.1,0.0,0.0,0.4,0.0,0.8,0.0,0.5,0.1,0.3,0.1,3.0,0.1,K
No new player Notes Wil Lutz NO - K Final (W) 43-37 @ Atl,6,106,106,0.0,0.0,0.5,0.0,0.5,0.1,0.7,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.7,0.1,0.2,0.1,3.0,0.1,K
No new player Notes Robbie Gould SF - K Final (L) 38-27 @ KC,11,110,110,0.0,0.0,0.6,0.0,0.7,0.1,0.6,0.1,0.1,0.1,0.0,0.0,0.6,0.0,0.7,0.1,0.6,0.1,0.1,0.1,2.8,0.1,K
No new player Notes Matt Prater Det - K Final (W) 26-10 vs NE,6,112,112,0.0,0.0,0.5,0.0,0.6,0.0,0.6,0.1,0.3,0.1,0.0,0.0,0.5,0.0,0.6,0.0,0.6,0.1,0.3,0.1,2.6,0.1,K
No new player Notes Chris Boswell Pit - K IR Final (W) 30-27 @ TB,7,113,113,0.0,0.0,0.5,0.0,0.5,0.1,0.7,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.7,0.1,0.2,0.1,2.8,0.1,K
No new player Notes Josh Lambo Jax - K IR Final (L) 9-6 vs Ten,9,119,119,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,2.2,0.1,K
