Player,Team,Salary
Vance McDonald,PIT,4600
Dallas Goedert,PHI,4000
Travis Kelce,KC,7500
Kyle Rudolph,MIN,5900
George Kittle,SF,5800
Rhett Ellison,NYG,4100
Cameron Brate,TB,4500
Tyler Eifert,CIN,5100
O.J. Howard,TB,5600
Ricky Seals-Jones,ARI,5100
Zach Ertz,PHI,7000
Benjamin Watson,NO,4900
Jason Croom,BUF,4000
C.J. Uzomah,CIN,4300
Jordan Reed,WAS,6000
Vernon Davis,WAS,4500
Demetrius Harris,KC,4200
Trey Burton,CHI,5700
Geoff Swaim,DAL,4000
Rob Gronkowski,NE,8100
Jimmy Graham,GB,6200
Mark Andrews,BAL,4000
Jordan Thomas,HOU,4000
Antonio Gates,LAC,4800
Eric Ebron,IND,5500
Austin Hooper,ATL,5200
Jared Cook,OAK,5600
Ryan Griffin,HOU,4500
Nick Vannett,SEA,4300
Mike Gesicki,MIA,4400
David Njoku,CLE,5200
Tyler Higbee,LAR,4200
Ian Thomas,CAR,4000
Austin Seferian-Jenkins,JAX,4600
Charles Clay,BUF,4800
Evan Engram,NYG,5800
Jordan Akins,HOU,4000
Josh Hill,NO,4100
A.J. Derby,MIA,4400
Tyler Kroft,CIN,4500
Luke Willson,DET,4500
Eric Tomlinson,NYJ,4000
Jake Butt,DEN,4800
Jeff Heuerman,DEN,4400
Logan Paulsen,ATL,4100
Luke Stocker,TEN,4000
Josh Perkins,PHI,4000
Jonnu Smith,TEN,4200
Jermaine Gresham,ARI,4400
Garrett Celek,SF,4500
Jesse James,PIT,4600
Tyler Conklin,MIN,4100
Virgil Green,LAC,4300
Maxx Williams,BAL,4300
Chris Herndon,NYJ,4000
Will Dissly,SEA,4600
Gerald Everett,LAR,4500
Nick Boyle,BAL,4400
Jeremy Sprinkle,WAS,4000
Dion Sims,CHI,4300
Blake Jarwin,DAL,4000
Chris Manhertz,CAR,4100
Jordan Leggett,NYJ,4400
Darren Fells,CLE,4300
Antony Auclair,TB,4000
Marcedes Lewis,GB,4500
James O'Shaughnessy,JAX,4000
Derek Carrier,OAK,4100
Xavier Grimble,PIT,4200
Lance Kendricks,GB,4300
Lee Smith,OAK,4000
Matt LaCosse,DEN,4000
MyCole Pruitt,TEN,4000
Dwayne Allen,NE,4400
Eric Saubert,ATL,4000
Rico Gathers,DAL,4500
Ryan Hewitt,IND,4000
Alan Cross,TB,4000
Gabe Holmes,ARI,4000
Levine Toilolo,DET,4300
Daniel Brown,CHI,4000
Ben Braunecker,CHI,4000
