Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
No new player Notes B. Roethlisberger Pit - QB Final (W) 41-17 vs Atl,7,2,2,40.1,0.9,29.2,10.9,351,2.7,0.0,0.0,2.4,0.0,0.0,0.0,0.9,0.0,2.0,16.4,0.1,0.0,0.9,40.1,0.9,351,2.7,0.0,0.0,2.4,0.0,0.0,0.0,16.4,0.1,0.0,0.0,0.0,0.0,351,2.7,0.0,0.0,2.4,0.0,0.0,0.0,16.4,0.1,0.0,0.0,351,2.7,0.0,0.0,2.4,0.0,0.0,0.0,0.1,0.4,0.1,QB
No new player Notes M. Ryan Atl - QB Final (L) 41-17 @ Pit,8,3,3,40.3,1.6,28.2,12.1,330,7.9,0.0,0.0,2.1,0.1,0.0,0.0,1.0,0.0,2.0,15.5,0.4,0.0,0.8,40.3,1.6,330,7.9,0.0,0.0,2.1,0.1,0.0,0.0,15.5,0.4,0.0,0.0,0.0,0.0,330,7.9,0.0,0.0,2.1,0.1,0.0,0.0,15.5,0.4,0.0,0.0,330,7.9,0.0,0.0,2.1,0.1,0.0,0.0,0.1,0.4,0.1,QB
Player Note T. Brady NE - QB Final (W) 38-24 vs Ind,11,4,4,36.1,0.4,26.8,9.3,315,1.6,0.0,0.0,2.3,0.1,0.0,0.0,0.5,0.0,1.8,14.7,0.0,0.0,0.8,36.1,0.4,315,1.6,0.0,0.0,2.3,0.1,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,315,1.6,0.0,0.0,2.3,0.1,0.0,0.0,14.7,0.0,0.0,0.0,315,1.6,0.0,0.0,2.3,0.1,0.0,0.0,0.1,0.4,0.1,QB
No new player Notes D. Watson Hou - QB Final (W) 19-16 vs Dal,10,5,5,33.4,7.0,21.3,12.1,256,36.0,0.0,0.0,1.9,0.3,0.0,0.0,0.9,0.0,2.3,12.1,3.0,0.0,0.9,33.4,7.0,256,36.0,0.0,0.0,1.9,0.3,0.0,0.0,12.1,3.0,0.0,0.1,0.0,0.0,256,36.0,0.0,0.0,1.9,0.3,0.0,0.0,12.1,3.0,0.0,0.0,256,36.0,0.0,0.0,1.9,0.3,0.0,0.0,0.2,0.6,0.3,QB
Player Note J. Goff LAR - QB Final (W) 33-31 @ Sea,12,7,7,35.1,1.1,24.9,10.2,306,5.5,0.0,0.0,2.1,0.1,0.0,0.0,0.7,0.0,1.8,14.0,0.3,0.0,0.7,35.1,1.1,306,5.5,0.0,0.0,2.1,0.1,0.0,0.0,14.0,0.3,0.0,0.0,0.0,0.0,306,5.5,0.0,0.0,2.1,0.1,0.0,0.0,14.0,0.3,0.0,0.0,306,5.5,0.0,0.0,2.1,0.1,0.0,0.0,0.1,0.5,0.2,QB
Player Note D. Brees NO - QB Final (W) 43-19 vs Was,6,8,8,34.8,0.4,26.4,8.4,302,0.9,0.0,0.0,2.2,0.1,0.0,0.0,0.8,0.0,1.5,13.9,0.0,0.0,0.8,34.8,0.4,302,0.9,0.0,0.0,2.2,0.1,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,302,0.9,0.0,0.0,2.2,0.1,0.0,0.0,13.9,0.0,0.0,0.0,302,0.9,0.0,0.0,2.2,0.1,0.0,0.0,0.1,0.3,0.1,QB
Player Note P. Rivers LAC - QB Q Final (W) 26-10 vs Oak,8,9,9,37.7,0.1,26.7,11.0,317,0.3,0.0,0.0,2.1,0.0,0.0,0.0,0.7,0.0,1.7,14.9,0.0,0.0,0.7,37.7,0.1,317,0.3,0.0,0.0,2.1,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,317,0.3,0.0,0.0,2.1,0.0,0.0,0.0,14.9,0.0,0.0,0.0,317,0.3,0.0,0.0,2.1,0.0,0.0,0.0,0.1,0.4,0.2,QB
No new player Notes A. Rodgers GB - QB Q Final (L) 31-23 @ Det,7,10,10,33.7,3.1,22.9,10.8,271,15.3,0.0,0.0,2.1,0.1,0.0,0.0,0.6,0.0,1.7,12.6,0.8,0.0,0.7,33.7,3.1,271,15.3,0.0,0.0,2.1,0.1,0.0,0.0,12.6,0.8,0.0,0.0,0.0,0.0,271,15.3,0.0,0.0,2.1,0.1,0.0,0.0,12.6,0.8,0.0,0.0,271,15.3,0.0,0.0,2.1,0.1,0.0,0.0,0.2,0.4,0.2,QB
Player Note C. Newton Car - QB Q Final (W) 33-31 vs NYG,4,11,11,32.5,7.6,21.2,11.3,246,37.9,0.0,0.0,1.6,0.3,0.0,0.0,0.9,0.0,2.1,12.2,3.0,0.0,0.8,32.5,7.6,246,37.9,0.0,0.0,1.6,0.3,0.0,0.0,12.2,3.0,0.0,0.1,0.0,0.0,246,37.9,0.0,0.0,1.6,0.3,0.0,0.0,12.2,3.0,0.0,0.0,246,37.9,0.0,0.0,1.6,0.3,0.0,0.0,0.1,0.5,0.2,QB
No new player Notes M. Stafford Det - QB Final (W) 31-23 vs GB,6,12,12,39.5,1.4,26.8,12.7,307,7.0,0.0,0.0,1.9,0.1,0.0,0.0,0.8,0.0,2.0,14.8,0.4,0.0,0.8,39.5,1.4,307,7.0,0.0,0.0,1.9,0.1,0.0,0.0,14.8,0.4,0.0,0.0,0.0,0.0,307,7.0,0.0,0.0,1.9,0.1,0.0,0.0,14.8,0.4,0.0,0.0,307,7.0,0.0,0.0,1.9,0.1,0.0,0.0,0.1,0.5,0.2,QB
