Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note A. Brown Pit - WR Final (W) 30-27 @ TB,7,13,13,0.0,0.0,0.0,0.0,0.0,0.0,109.0,6.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,109.0,6.6,0.0,0.0,0.6,0.0,0.0,0.0,5.0,0.0,11.0,7.5,0.0,0.0,109.0,6.6,0.0,0.0,0.6,0.0,0.0,0.0,5.0,0.3,0.0,0.0,109.0,6.6,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
No new player Notes D. Hopkins Hou - WR Q Final (L) 27-22 vs NYG,10,30,30,0.0,0.0,0.0,0.0,0.0,0.0,92.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,92.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,4.1,0.0,11.0,6.3,0.0,0.0,92.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,4.1,0.3,0.0,0.0,92.7,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.1,WR
Player Note M. Thomas NO - WR Final (W) 43-37 @ Atl,6,31,31,0.0,0.0,0.0,0.0,0.0,0.0,96.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,96.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.1,0.0,11.1,7.8,0.0,0.0,96.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.1,0.0,0.0,0.0,96.9,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
No new player Notes O. Beckham Jr. NYG - WR Q Final (W) 27-22 @ Hou,9,38,38,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.0,0.0,10.5,6.0,0.0,0.0,89.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.0,0.3,0.0,0.0,89.0,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
No new player Notes J. Jones Atl - WR Final (L) 43-37 vs NO,8,39,39,0.0,0.2,0.0,0.0,0.0,1.2,96.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,4.1,0.0,0.0,0.2,0.0,1.2,96.9,0.0,0.0,0.0,0.4,0.0,0.0,0.1,4.1,0.0,9.8,6.3,0.0,1.2,96.9,0.0,0.0,0.0,0.4,0.0,0.0,0.1,4.1,0.3,0.0,1.2,96.9,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.1,WR
Player Note T. Hill KC - WR Final (W) 38-27 vs SF,12,45,45,0.0,1.3,0.0,0.0,0.0,7.8,83.5,7.6,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.2,3.5,0.0,0.0,1.3,0.0,7.8,83.5,7.6,0.0,0.0,0.5,0.1,0.0,0.2,3.5,0.0,7.6,5.4,0.0,7.8,83.5,7.6,0.0,0.0,0.5,0.1,0.0,0.2,3.5,0.4,0.0,7.8,83.5,7.6,0.0,0.0,0.5,0.1,0.0,0.1,0.1,WR
Player Note K. Allen LAC - WR Final (L) 35-23 @ LAR,8,46,46,0.0,0.1,0.0,0.0,0.0,0.7,81.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.1,0.0,0.7,81.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.2,0.0,10.4,6.3,0.0,0.7,81.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.2,0.1,0.0,0.7,81.5,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
No new player Notes A. Thielen Min - WR Final (L) 27-6 vs Buf,10,53,53,0.0,0.1,0.0,0.0,0.0,0.9,81.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.1,0.0,0.9,81.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.9,0.0,8.5,6.0,0.0,0.9,81.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.9,0.2,0.0,0.9,81.5,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
No new player Notes S. Diggs Min - WR Final (L) 27-6 vs Buf,10,54,54,0.0,0.1,0.0,0.0,0.0,1.1,76.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.1,0.0,1.1,76.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.9,0.0,8.1,5.9,0.0,1.1,76.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.9,0.1,0.0,1.1,76.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
No new player Notes A. Green Cin - WR IR Final (L) 31-21 @ Car,9,55,55,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.7,0.0,9.2,5.5,0.0,0.0,75.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.7,0.2,0.0,0.0,75.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
