Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Antonio Brown, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,6.50,0.0,11.2,7.5,105.0,14.00,0.6,0.2,13,WR
"Julio Jones, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,7.2,106.0,14.72,0.5,0.1,12,WR
"Brandin Cooks, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.1,6.20,0.0,9,6.5,87.0,13.38,0.7,0.0,12,WR
"DeAndre Hopkins, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.8,6.6,91.3,13.83,0.5,0.0,12,WR
"Kelvin Benjamin, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.8,5.0,70.6,14.12,0.8,0.0,11,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.7,6.4,75.4,11.78,0.8,0.0,11,WR
"Odell Beckham, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,4.00,0.0,9.1,5.9,82.7,14.02,0.6,0.0,11,WR
"Eric Decker, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.7,5.4,70.3,13.02,0.6,0.0,10,WR
"Doug Baldwin, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,7.5,5.3,67.2,12.68,0.7,0.0,10,WR
"Stefon Diggs, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,3.00,0.0,8.7,5.7,72.5,12.72,0.5,0.0,10,WR
"Tajae Sharpe, TEN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,9.3,5.5,73.5,13.36,0.5,0.0,10,WR
"Jarvis Landry, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.6,6.57,0.0,9.7,6.8,78.8,11.59,0.5,0.1,9,WR
"Jeremy Maclin, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.0,7.9,4.8,66.0,13.75,0.6,0.0,9,WR
"Will Fuller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,8.9,4.5,75.3,16.73,0.4,0.0,9,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00,0.0,10.6,5.4,72.3,13.39,0.4,0.0,9,WR
"Mike Evans, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,5.5,76.3,13.87,0.4,0.1,9,WR
"Sterling Shepard, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,5.7,4.8,67.5,14.06,0.5,0.0,9,WR
"Allen Robinson, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.9,4.6,61.0,13.26,0.5,0.0,9,WR
"Larry Fitzgerald, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.2,5.7,68.5,12.02,0.5,0.1,8,WR
"Jordan Matthews, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,5.2,63.1,12.13,0.5,0.1,8,WR
"A.J. Green, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,8.8,5.4,67.4,12.48,0.5,0.1,8,WR
"Travis Benjamin, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,2.00,0.0,8.2,5.5,65.6,11.93,0.5,0.1,8,WR
"Marvin Jones, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,6.00,0.0,9.4,5.5,75.1,13.65,0.3,0.0,8,WR
"Dez Bryant, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.8,4.5,59.1,13.13,0.6,0.0,8,WR
"Michael Thomas, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,5.4,5.3,64.8,12.23,0.4,0.0,8,WR
"Tyler Lockett, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,4.33,0.0,6.5,4.3,62.0,14.42,0.4,0.1,8,WR
"Michael Crabtree, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8,5.0,53.1,10.62,0.5,0.0,8,WR
"Michael Floyd, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.9,3.6,57.2,15.89,0.5,0.0,8,WR
"Mike Wallace, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,6.00,0.0,7.1,3.9,51.4,13.18,0.5,0.0,8,WR
"Phillip Dorsett, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,8.00,0.0,7.4,3.6,61.7,17.14,0.3,0.0,7,WR
"DeVante Parker, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.8,4.3,67.1,15.60,0.3,0.0,7,WR
"Alshon Jeffery, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,8.3,4.8,60.0,12.50,0.3,0.0,7,WR
"Quincy Enunwa, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,5.3,66.3,12.51,0.3,0.0,7,WR
"DeSean Jackson, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.6,4.7,63.7,13.55,0.3,0.1,7,WR
"Amari Cooper, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,8.5,4.8,69.7,14.52,0.3,0.1,7,WR
"Demaryius Thomas, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.4,5.3,62.8,11.85,0.3,0.1,7,WR
"Tyrell Williams, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00,0.0,6.4,2.9,56.8,19.59,0.4,0.0,7,WR
"Randall Cobb, GB",0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.7,3.92,0.0,8,5.7,58.7,10.30,0.4,0.0,7,WR
"Victor Cruz, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,3.5,50.7,14.49,0.4,0.2,7,WR
"Emmanuel Sanders, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.9,9.50,0.0,8.3,4.7,59.4,12.64,0.3,0.1,6,WR
"Allen Hurns, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,3.5,48.0,13.71,0.4,0.0,6,WR
"Kenny Stills, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00,0.0,4.7,2.4,45.1,18.79,0.4,0.0,6,WR
"Sammie Coates, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,7.00,0.0,5,2.7,56.7,21.00,0.2,0.0,6,WR
"Cole Beasley, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6,4.4,45.9,10.43,0.4,0.1,6,WR
