Player,Team,GP,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Fum Lost,2PT,Tack,Ast,Sack,Int,Frc Fum,Fum Rec,Pass Def,POS,TD
Elijhaa Penny,NYG,1.0,0.0,0.01,0.58,4.24,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Rashaad Penny,SEA,1.0,21.43,0.14,0.5,4.29,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Senorise Perry,MIA,1.0,3.07,0.03,0.45,5.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Adrian Peterson,WAS,1.0,56.17,0.36,1.15,9.51,0.07,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Jalen Richard,OAK,1.0,9.56,0.06,4.84,36.67,0.26,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Theo Riddick,DET,1.0,13.71,0.09,6.25,44.18,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Stevan Ridley,PIT,1.0,9.36,0.05,0.3,1.5,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Jacquizz Rodgers,TB,1.0,9.74,0.06,2.29,22.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Jaylen Samuels,PIT,1.0,8.64,0.06,0.7,5.77,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Anthony Sherman,KC,1.0,0.47,0.0,0.6,3.49,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Wendell Smallwood,PHI,1.0,7.44,0.05,0.66,5.34,0.03,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Ito Smith,ATL,1.0,26.55,0.21,1.7,12.72,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Keith Smith,OAK,1.0,0.0,0.01,0.27,1.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Rod Smith,DAL,1.0,8.13,0.07,0.66,6.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Chris Thompson,WAS,1.0,14.98,0.07,3.3,29.26,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Danny Vitale,GB,1.0,0.0,0.01,0.25,1.41,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Mark Walton,CIN,1.0,5.12,0.04,0.26,2.15,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Spencer Ware,KC,1.0,69.57,0.52,3.82,35.22,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
DeAndre Washington,OAK,1.0,13.15,0.12,0.66,4.72,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.02
Dwayne Washington,NO,1.0,2.36,0.01,0.24,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Derek Watt,LAC,1.0,0.22,0.01,0.15,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
James White,NE,1.0,30.88,0.23,5.0,46.06,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Jordan Wilkins,IND,1.0,12.46,0.09,0.55,3.67,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Damien Williams,KC,1.0,8.74,0.04,0.86,8.68,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
David Williams,JAX,1.0,7.25,0.05,0.52,3.5,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Jamaal Williams,GB,1.0,14.45,0.1,0.78,7.53,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Brandon Wilson,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.15,0.02,0.02,0.02,0.02,0.07,RB,0.0
Jeff Wilson,SF,1.0,19.98,0.16,1.05,8.28,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
T.J. Yeldon,JAX,1.0,20.31,0.11,4.37,36.13,0.22,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
Zach Zenner,DET,1.0,11.3,0.09,1.03,7.89,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0
