Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Todd Gurley,RB,LAR,0.0,0.0,0.0,89.4,1.0,3.9,36.6,0.2, 
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,62.1,0.7,5.9,50.4,0.3, 
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,87.3,0.6,4.6,38.3,0.2, 
Saquon Barkley,RB,NYG,0.0,0.0,0.0,64.7,0.5,6.1,48.5,0.2, 
James Conner,RB,PIT,0.0,0.0,0.0,71.2,0.8,4.4,36.2,0.2, 
Alvin Kamara,RB,NO,0.0,0.0,0.0,55.5,0.6,4.2,37.3,0.2, 
Aaron Jones,RB,GB,0.0,0.0,0.0,80.6,0.6,3.1,25.8,0.1,IR
Austin Ekeler,RB,LAC,0.0,0.0,0.0,67.0,0.4,4.2,36.5,0.2, 
David Johnson,RB,ARI,0.0,0.0,0.0,69.2,0.5,3.8,34.0,0.2, 
Nick Chubb,RB,CLE,0.0,0.0,0.0,92.0,0.7,1.9,15.8,0.1, 
Joe Mixon,RB,CIN,0.0,0.0,0.0,72.3,0.6,2.7,20.5,0.1, 
Lamar Miller,RB,HOU,0.0,0.0,0.0,79.6,0.4,2.6,20.8,0.1, 
Spencer Ware,RB,KC,0.0,0.0,0.0,60.6,0.7,2.3,20.9,0.2, 
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,65.3,0.5,2.7,21.2,0.1,IR
T.J. Yeldon,RB,JAX,0.0,0.0,0.0,44.6,0.3,4.1,35.0,0.1, 
Dion Lewis,RB,TEN,0.0,0.0,0.0,56.1,0.4,3.4,23.8,0.1, 
Sony Michel,RB,NE,0.0,0.0,0.0,71.0,0.7,1.3,10.5,0.0, 
Dalvin Cook,RB,MIN,0.0,0.0,0.0,48.0,0.2,4.0,30.8,0.1, 
Tevin Coleman,RB,ATL,0.0,0.0,0.0,48.8,0.3,3.0,27.1,0.1, 
Matt Breida,RB,SF,0.0,0.0,0.0,67.3,0.3,2.3,19.1,0.1,IR
Adrian Peterson,RB,WAS,0.0,0.0,0.0,68.1,0.5,1.8,15.4,0.0, 
James White,RB,NE,0.0,0.0,0.0,15.3,0.2,4.9,40.1,0.3, 
Chris Carson,RB,SEA,0.0,0.0,0.0,66.7,0.5,1.5,11.9,0.1, 
LeSean McCoy,RB,BUF,0.0,0.0,0.0,59.1,0.3,2.6,20.8,0.0, 
Kenyan Drake,RB,MIA,0.0,0.0,0.0,34.0,0.3,3.8,28.6,0.2, 
Marlon Mack,RB,IND,0.0,0.0,0.0,59.0,0.4,2.0,15.4,0.1,Q
Tarik Cohen,RB,CHI,0.0,0.0,0.0,23.9,0.2,4.1,36.8,0.2, 
Gus Edwards,RB,BAL,0.0,0.0,0.0,80.1,0.5,0.8,6.5,0.0, 
Jalen Richard,RB,OAK,0.0,0.0,0.0,16.8,0.1,5.2,42.7,0.1, 
Josh Adams,RB,PHI,0.0,0.0,0.0,63.6,0.5,1.6,12.9,0.1, 
Mark Ingram,RB,NO,0.0,0.0,0.0,49.3,0.5,2.2,17.6,0.1, 
Peyton Barber,RB,TB,0.0,0.0,0.0,57.5,0.5,1.4,11.0,0.1, 
Theo Riddick,RB,DET,0.0,0.0,0.0,11.2,0.1,5.2,38.6,0.2,Q
Carlos Hyde,RB,JAX,0.0,0.0,0.0,52.4,0.5,1.8,12.1,0.1, 
LeGarrette Blount,RB,DET,0.0,0.0,0.0,57.5,0.5,1.1,9.2,0.0, 
Doug Martin,RB,OAK,0.0,0.0,0.0,53.0,0.4,1.7,14.2,0.1, 
Duke Johnson,RB,CLE,0.0,0.0,0.0,10.5,0.1,4.4,39.2,0.2, 
Frank Gore,RB,MIA,0.0,0.0,0.0,57.3,0.3,1.2,9.0,0.0,IR
Chris Thompson,RB,WAS,0.0,0.0,0.0,18.5,0.1,3.6,31.6,0.1, 
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,56.9,0.2,1.5,11.8,0.0,IR
Jordan Howard,RB,CHI,0.0,0.0,0.0,56.0,0.4,0.7,5.6,0.0, 
Derrick Henry,RB,TEN,0.0,0.0,0.0,52.3,0.4,0.8,6.6,0.0, 
Elijah McGuire,RB,NYJ,0.0,0.0,0.0,30.5,0.1,2.9,24.2,0.1, 
Damien Williams,RB,KC,0.0,0.0,0.0,22.6,0.3,1.8,14.7,0.1, 
Royce Freeman,RB,DEN,0.0,0.0,0.0,39.0,0.4,0.8,6.5,0.0, 
Nyheim Hines,RB,IND,0.0,0.0,0.0,22.4,0.1,2.3,16.8,0.1, 
