Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Todd Gurley,RB,LAR,0.0,0.0,0.0,87.1,1.1,3.8,37.7,0.2
Alvin Kamara,RB,NO,0.0,0.0,0.0,67.3,0.5,6.5,58.3,0.2
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,60.3,0.3,7.2,64.6,0.3
Melvin Gordon,RB,LAC,0.0,0.0,0.0,82.4,0.6,3.8,32.2,0.2
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,86.8,0.7,2.7,24.7,0.1
James Conner,RB,PIT,0.0,0.0,0.0,70.2,0.5,4.3,34.3,0.1
Saquon Barkley,RB,NYG,0.0,0.0,0.0,72.9,0.5,3.7,34.8,0.1
David Johnson,RB,ARI,0.0,0.0,0.0,70.7,0.5,3.2,30.0,0.1
Devonta Freeman,RB,ATL,0.0,0.0,0.0,61.0,0.6,3.0,23.9,0.1
Sony Michel,RB,NE,0.0,0.0,0.0,59.5,0.5,2.4,24.2,0.2
T.J. Yeldon,RB,JAX,0.0,0.0,0.0,58.9,0.4,3.7,26.7,0.1
Marshawn Lynch,RB,OAK,0.0,0.0,0.0,71.1,0.6,2.0,15.9,0.0
Joe Mixon,RB,CIN,0.0,0.0,0.0,61.3,0.5,2.5,20.2,0.1
Adrian Peterson,RB,WAS,0.0,0.0,0.0,68.9,0.7,1.2,8.3,0.0
Chris Thompson,RB,WAS,0.0,0.0,0.0,26.1,0.2,5.0,42.1,0.2
Jay Ajayi,RB,PHI,0.0,0.0,0.0,62.5,0.5,1.8,13.0,0.1
Javorius Allen,RB,BAL,0.0,0.0,0.0,34.9,0.1,5.6,31.8,0.2
James White,RB,NE,0.0,0.0,0.0,13.4,0.1,5.3,45.4,0.4
Aaron Jones,RB,GB,0.0,0.0,0.0,50.1,0.4,2.4,18.8,0.2
Mark Ingram,RB,NO,0.0,0.0,0.0,48.3,0.5,1.7,16.1,0.1
Carlos Hyde,RB,JAX,0.0,0.0,0.0,45.5,0.4,2.4,21.2,0.1
Kerryon Johnson,RB,DET,0.0,0.0,0.0,62.4,0.3,1.7,10.7,0.1
Chris Carson,RB,SEA,0.0,0.0,0.0,45.5,0.3,2.4,18.5,0.1
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,34.7,0.1,3.5,30.6,0.2
Austin Ekeler,RB,LAC,0.0,0.0,0.0,27.0,0.2,3.4,35.1,0.2
Alex Collins,RB,BAL,0.0,0.0,0.0,51.6,0.4,1.6,15.6,0.0
Dion Lewis,RB,TEN,0.0,0.0,0.0,42.6,0.3,2.1,16.5,0.1
Nyheim Hines,RB,IND,0.0,0.0,0.0,27.9,0.1,4.0,33.2,0.1
Alfred Blue,RB,HOU,0.0,0.0,0.0,53.4,0.5,1.2,5.2,0.0
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,50.1,0.3,2.2,13.9,0.1
Tevin Coleman,RB,ATL,0.0,0.0,0.0,47.1,0.2,1.7,17.0,0.1
Royce Freeman,RB,DEN,0.0,0.0,0.0,46.7,0.3,1.8,15.3,0.0
Derrick Henry,RB,TEN,0.0,0.0,0.0,53.3,0.4,1.0,7.1,0.1
Bilal Powell,RB,NYJ,0.0,0.0,0.0,40.9,0.2,2.5,21.1,0.1
Latavius Murray,RB,MIN,0.0,0.0,0.0,43.5,0.4,1.2,10.1,0.0
LeSean McCoy,RB,BUF,0.0,0.0,0.0,45.5,0.2,1.7,14.6,0.0
Kenyan Drake,RB,MIA,0.0,0.0,0.0,40.3,0.3,1.6,13.5,0.0
Alfred Morris,RB,SF,0.0,0.0,0.0,47.1,0.4,0.6,4.7,0.0
Wendell Smallwood,RB,PHI,0.0,0.0,0.0,35.0,0.2,2.7,18.8,0.0
Corey Grant,RB,JAX,0.0,0.0,0.0,38.6,0.2,1.4,8.3,0.1
Duke Johnson,RB,CLE,0.0,0.0,0.0,12.4,0.1,3.3,30.8,0.1
Mark Walton,RB,CIN,0.0,0.0,0.0,31.3,0.3,2.2,10.8,0.0
Jalen Richard,RB,OAK,0.0,0.0,0.0,15.0,0.1,3.6,30.9,0.1
Theo Riddick,RB,DET,0.0,0.0,0.0,17.4,0.1,3.2,26.4,0.1
Nick Chubb,RB,CLE,0.0,0.0,0.0,34.5,0.3,0.7,6.1,0.0
