Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Saquon Barkley,RB,NYG,0.0,0.0,0.0,69.8,0.5,5.7,48.7,0.2
Melvin Gordon,RB,LAC,0.0,0.0,0.0,68.7,0.5,4.4,35.9,0.2
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,46.1,0.3,4.6,35.8,0.2
Jamaal Williams,RB,GB,0.0,0.0,0.0,59.5,0.5,3.4,26.7,0.2
Tarik Cohen,RB,CHI,0.0,0.0,0.0,33.4,0.2,4.5,41.5,0.2
Dalvin Cook,RB,MIN,0.0,0.0,0.0,64.9,0.5,2.6,21.4,0.1
C.J. Anderson,RB,LAR,0.0,0.0,0.0,61.0,0.5,2.7,24.2,0.1
Joe Mixon,RB,CIN,0.0,0.0,0.0,61.6,0.5,2.5,20.3,0.1
Nick Chubb,RB,CLE,0.0,0.0,0.0,67.9,0.5,2.1,14.9,0.1
James Conner,RB,PIT,0.0,0.0,0.0,54.7,0.4,3.4,26.7,0.1
Marlon Mack,RB,IND,0.0,0.0,0.0,59.1,0.4,2.5,23.2,0.1
Sony Michel,RB,NE,0.0,0.0,0.0,63.4,0.5,2.0,16.3,0.1
Jeff Wilson,RB,SF,0.0,0.0,0.0,49.1,0.4,3.9,27.1,0.2
Chris Carson,RB,SEA,0.0,0.0,0.0,64.1,0.5,1.8,18.2,0.1
David Johnson,RB,ARI,0.0,0.0,0.0,53.2,0.4,2.9,25.6,0.1
Elijah McGuire,RB,NYJ,0.0,0.0,0.0,51.0,0.4,3.4,24.8,0.1
Damien Williams,RB,KC,0.0,0.0,0.0,49.0,0.3,3.7,27.5,0.2
Derrick Henry,RB,TEN,0.0,0.0,0.0,68.9,0.6,1.3,9.2,0.1
Lamar Miller,RB,HOU,0.0,0.0,0.0,60.8,0.4,2.5,21.5,0.1
Royce Freeman,RB,DEN,0.0,0.0,0.0,57.3,0.4,2.3,18.8,0.1
James White,RB,NE,0.0,0.0,0.0,23.0,0.1,4.7,38.8,0.4
Kenyan Drake,RB,MIA,0.0,0.0,0.0,38.3,0.2,3.8,30.7,0.2
Dwayne Washington,RB,NO,0.0,0.0,0.0,54.7,0.4,2.6,19.8,0.0
Tevin Coleman,RB,ATL,0.0,0.0,0.0,48.3,0.3,2.1,18.4,0.1
Rod Smith,RB,DAL,0.0,0.0,0.0,43.5,0.3,3.0,20.8,0.2
Josh Adams,RB,PHI,0.0,0.0,0.0,54.9,0.4,1.7,12.2,0.1
Zach Zenner,RB,DET,0.0,0.0,0.0,51.3,0.4,2.3,15.6,0.0
Adrian Peterson,RB,WAS,0.0,0.0,0.0,50.8,0.5,1.3,10.6,0.1
Gus Edwards,RB,BAL,0.0,0.0,0.0,64.7,0.4,1.1,8.0,0.0
Kalen Ballage,RB,MIA,0.0,0.0,0.0,35.8,0.3,2.8,19.5,0.1
John Kelly,RB,LAR,0.0,0.0,0.0,29.1,0.3,3.4,29.1,0.0
Jordan Howard,RB,CHI,0.0,0.0,0.0,49.3,0.3,1.6,12.3,0.0
Doug Martin,RB,OAK,0.0,0.0,0.0,57.0,0.2,1.6,11.0,0.0
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,32.4,0.2,2.5,19.7,0.1
LeSean McCoy,RB,BUF,0.0,0.0,0.0,43.7,0.2,1.6,14.0,0.0
Jalen Richard,RB,OAK,0.0,0.0,0.0,20.9,0.1,3.5,27.9,0.1
Devontae Booker,RB,DEN,0.0,0.0,0.0,29.7,0.2,2.2,19.4,0.1
Nyheim Hines,RB,IND,0.0,0.0,0.0,21.8,0.1,3.1,26.0,0.1
Brian Hill,RB,ATL,0.0,0.0,0.0,32.2,0.4,1.2,8.1,0.0
Peyton Barber,RB,TB,0.0,0.0,0.0,43.2,0.3,0.9,6.4,0.0
Carlos Hyde,RB,JAX,0.0,0.0,0.0,35.1,0.2,1.3,10.6,0.1
Chris Thompson,RB,WAS,0.0,0.0,0.0,14.9,0.1,2.9,24.0,0.1
Austin Ekeler,RB,LAC,0.0,0.0,0.0,27.3,0.2,1.8,15.9,0.1
Chris Ivory,RB,BUF,0.0,0.0,0.0,32.5,0.3,1.1,9.1,0.0
Duke Johnson,RB,CLE,0.0,0.0,0.0,11.3,0.1,2.5,24.3,0.1
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,23.8,0.2,1.6,11.2,0.0
Darren Sproles,RB,PHI,0.0,0.0,0.0,12.1,0.0,3.2,23.2,0.1
Kenneth Dixon,RB,BAL,0.0,0.0,0.0,26.9,0.2,1.0,9.0,0.1
Mike Davis,RB,SEA,0.0,0.0,0.0,17.7,0.1,2.3,16.0,0.1
Rashaad Penny,RB,SEA,0.0,0.0,0.0,27.3,0.2,0.9,8.0,0.0
Mark Ingram,RB,NO,0.0,0.0,0.0,24.7,0.2,0.9,8.2,0.0
T.J. Yeldon,RB,JAX,0.0,0.0,0.0,18.1,0.1,1.9,15.1,0.1
Chase Edmonds,RB,ARI,0.0,0.0,0.0,23.2,0.2,1.4,9.0,0.0
Cameron Artis-Payne,RB,CAR,0.0,0.0,0.0,30.4,0.2,0.7,3.5,0.0
Rex Burkhead,RB,NE,0.0,0.0,0.0,15.2,0.3,1.6,11.1,0.0
Wayne Gallman,RB,NYG,0.0,0.0,0.0,23.5,0.1,1.6,14.4,0.0
Dion Lewis,RB,TEN,0.0,0.0,0.0,20.4,0.2,1.0,7.9,0.1
Alfred Blue,RB,HOU,0.0,0.0,0.0,25.4,0.2,0.6,2.5,0.0
Darius Jackson,RB,DAL,0.0,0.0,0.0,22.0,0.2,1.0,6.7,0.0
Wendell Smallwood,RB,PHI,0.0,0.0,0.0,19.5,0.1,1.4,10.2,0.0
Latavius Murray,RB,MIN,0.0,0.0,0.0,21.5,0.2,0.6,5.0,0.0
Jacquizz Rodgers,RB,TB,0.0,0.0,0.0,22.8,0.1,1.0,8.1,0.0
Theo Riddick,RB,DET,0.0,0.0,0.0,7.5,0.0,2.0,14.9,0.1
J.D. McKissic,RB,SEA,0.0,0.0,0.0,9.0,0.1,1.5,13.4,0.1
LeGarrette Blount,RB,DET,0.0,0.0,0.0,21.8,0.2,0.3,2.6,0.0
Giovani Bernard,RB,CIN,0.0,0.0,0.0,10.9,0.1,1.1,10.1,0.1
Charcandrick West,RB,KC,0.0,0.0,0.0,9.2,0.1,1.4,9.7,0.1
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,1.1,0.1,1.9,13.8,0.0
Justin Jackson,RB,LAC,0.0,0.0,0.0,15.2,0.1,0.5,3.1,0.0
Kyle Juszczyk,RB,SF,0.0,0.0,0.0,1.1,0.0,1.7,14.4,0.1
Ronald Jones,RB,TB,0.0,0.0,0.0,14.9,0.1,0.3,2.4,0.0
Kapri Bibbs,RB,GB,0.0,0.0,0.0,6.2,0.0,1.0,7.9,0.0
David Williams,RB,JAX,0.0,0.0,0.0,12.7,0.1,0.3,2.3,0.0
Alfred Morris,RB,SF,0.0,0.0,0.0,12.6,0.1,0.2,1.3,0.0
Matt Dayes,RB,SF,0.0,0.0,0.0,10.2,0.1,0.4,3.0,0.0
Justin Davis,RB,LAR,0.0,0.0,0.0,14.7,0.0,0.4,2.0,0.0
DeAndre Washington,RB,OAK,0.0,0.0,0.0,8.3,0.1,0.3,4.5,0.0
De'Angelo Henderson Sr.,RB,NYJ,0.0,0.0,0.0,9.1,0.0,0.7,3.4,0.0
Stevan Ridley,RB,PIT,0.0,0.0,0.0,7.7,0.1,0.2,1.4,0.0
Taquan Mizzell,RB,CHI,0.0,0.0,0.0,11.1,0.0,0.3,1.8,0.0
Damien Williams,RB,KC,0.0,0.0,0.0,5.5,0.0,0.2,1.8,0.0
Brandon Bolden,RB,MIA,0.0,0.0,0.0,7.0,0.0,0.1,0.3,0.0
T.J. Logan,RB,ARI,0.0,0.0,0.0,0.4,0.0,0.5,5.6,0.0
Ty Montgomery,RB,BAL,0.0,0.0,0.0,3.1,0.0,0.3,3.0,0.0
Boston Scott,RB,PHI,0.0,0.0,0.0,3.5,0.0,0.2,1.3,0.0
Benny Cunningham,RB,CHI,0.0,0.0,0.0,0.7,0.0,0.3,2.8,0.0
Mark Walton,RB,CIN,0.0,0.0,0.0,2.2,0.0,0.2,0.7,0.0
James Develin,RB,NE,0.0,0.0,0.0,0.2,0.0,0.5,2.4,0.0
Jordan Wilkins,RB,IND,0.0,0.0,0.0,1.8,0.0,0.1,0.9,0.0
Tommy Bohanon,RB,JAX,0.0,0.0,0.0,0.2,0.0,0.1,1.0,0.0
Derrick Coleman,RB,ARI,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
Alex Armah,RB,CAR,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
Mike Boone,RB,MIN,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Ortiz,RB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Line,RB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roosevelt Nix,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,RB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senorise Perry,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Blue,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,RB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenjon Barner,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre Madden,RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
