Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Saquon Barkley,RB,NYG,0,0,0,83.7,0.7,5.1,41.0,0.2, 
James Conner,RB,PIT,0,0,0,70.6,1.0,3.8,31.9,0.2, 
Melvin Gordon,RB,LAC,0,0,0,67.9,0.4,4.6,42.8,0.2, 
Jamaal Williams,RB,GB,0,0,0,63.2,0.5,3.6,29.5,0.1, 
Christian McCaffrey,RB,CAR,0,0,0,47.4,0.3,5.2,44.0,0.1, 
Joe Mixon,RB,CIN,0,0,0,73.9,0.4,3.3,25.0,0.1, 
Nick Chubb,RB,CLE,0,0,0,79.3,0.5,2.6,20.7,0.1, 
C.J. Anderson,RB,LAR,0,0,0,55.2,0.6,3.1,25.1,0.1, 
Derrick Henry,RB,TEN,0,0,0,84.0,0.9,0.9,6.4,0.0, 
Chris Carson,RB,SEA,0,0,0,75.5,0.8,1.6,12.8,0.1, 
David Johnson,RB,ARI,0,0,0,64.5,0.3,3.3,28.8,0.1, 
Dalvin Cook,RB,MIN,0,0,0,61.0,0.3,3.5,25.3,0.1, 
Sony Michel,RB,NE,0,0,0,75.9,0.9,0.5,4.2,0.0, 
Rod Smith,RB,DAL,0,0,0,57.3,0.4,3.2,25.9,0.1, 
Dwayne Washington,RB,NO,0,0,0,56.6,0.7,2.3,18.3,0.1, 
Elijah McGuire,RB,NYJ,0,0,0,53.3,0.4,3.2,28.4,0.1, 
Peyton Barber,RB,TB,0,0,0,64.7,0.7,1.6,12.7,0.1, 
Tarik Cohen,RB,CHI,0,0,0,25.3,0.1,4.7,45.3,0.2, 
Jeff Wilson,RB,SF,0,0,0,63.2,0.3,2.7,22.7,0.1,Q
Lamar Miller,RB,HOU,0,0,0,66.5,0.3,2.4,17.9,0.1, 
Tevin Coleman,RB,ATL,0,0,0,50.3,0.3,2.6,24.1,0.2, 
Damien Williams,RB,KC,0,0,0,33.5,0.5,2.9,22.6,0.2, 
Marlon Mack,RB,IND,0,0,0,68.6,0.5,1.5,11.1,0.1,Q
LeSean McCoy,RB,BUF,0,0,0,57.4,0.4,2.3,18.1,0.1, 
Royce Freeman,RB,DEN,0,0,0,60.0,0.5,1.8,14.3,0.0, 
Kenyan Drake,RB,MIA,0,0,0,41.5,0.2,3.3,26.1,0.2, 
James White,RB,NE,0,0,0,13.5,0.2,4.5,38.6,0.2, 
Jalen Richard,RB,OAK,0,0,0,21.8,0.2,4.6,39.7,0.1, 
Adrian Peterson,RB,WAS,0,0,0,62.6,0.3,1.9,16.8,0.0, 
Theo Riddick,RB,DET,0,0,0,24.2,0.1,4.4,31.8,0.1,Q
Doug Martin,RB,OAK,0,0,0,55.0,0.6,1.1,8.8,0.0, 
Devontae Booker,RB,DEN,0,0,0,27.2,0.2,3.1,25.5,0.1, 
Gus Edwards,RB,BAL,0,0,0,75.6,0.4,0.1,0.8,0.0, 
Carlos Hyde,RB,JAX,0,0,0,51.0,0.3,1.6,11.1,0.0, 
Darren Sproles,RB,PHI,0,0,0,22.1,0.1,3.2,27.3,0.1, 
Josh Adams,RB,PHI,0,0,0,61.2,0.4,0.5,4.2,0.0, 
