Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note P. Mahomes KC - QB Final (W) 40-33 @ Oak,12,1,1,36.4,5.4,28.1,8.3,355,21.0,0.0,0.0,2.6,0.1,0.0,0.0,0.9,0.0,1.9,14.6,1.4,0.0,0.7,36.4,5.4,355,21.0,0.0,0.0,2.6,0.1,0.0,0.0,14.6,1.4,0.0,0.0,0.0,0.0,355,21.0,0.0,0.0,2.6,0.1,0.0,0.0,14.6,1.4,0.0,0.0,355,21.0,0.0,0.0,2.6,0.1,0.0,0.0,0.1,0.5,0.2,QB
Player Note C. Newton Car - QB Q Final (L) 24-17 @ TB,4,3,3,32.5,7.9,22.1,10.4,257,39.5,0.0,0.0,2.0,0.4,0.0,0.0,0.7,0.0,2.1,12.7,3.2,0.0,0.8,32.5,7.9,257,39.5,0.0,0.0,2.0,0.4,0.0,0.0,12.7,3.2,0.0,0.1,0.0,0.0,257,39.5,0.0,0.0,2.0,0.4,0.0,0.0,12.7,3.2,0.0,0.0,257,39.5,0.0,0.0,2.0,0.4,0.0,0.0,0.1,0.5,0.2,QB
Player Note J. Goff LAR - QB Final (W) 30-16 @ Det,12,4,4,34.3,2.8,25.3,9.0,312,7.8,0.0,0.0,2.2,0.1,0.0,0.0,0.7,0.0,1.7,14.3,0.3,0.0,0.7,34.3,2.8,312,7.8,0.0,0.0,2.2,0.1,0.0,0.0,14.3,0.3,0.0,0.0,0.0,0.0,312,7.8,0.0,0.0,2.2,0.1,0.0,0.0,14.3,0.3,0.0,0.0,312,7.8,0.0,0.0,2.2,0.1,0.0,0.0,0.1,0.5,0.2,QB
Player Note D. Brees NO - QB Final (L) 13-10 @ Dal,6,6,6,35.7,0.4,26.9,8.8,309,0.9,0.0,0.0,2.2,0.1,0.0,0.0,0.8,0.0,1.5,14.2,0.0,0.0,0.8,35.7,0.4,309,0.9,0.0,0.0,2.2,0.1,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,309,0.9,0.0,0.0,2.2,0.1,0.0,0.0,14.2,0.0,0.0,0.0,309,0.9,0.0,0.0,2.2,0.1,0.0,0.0,0.1,0.3,0.1,QB
No new player Notes B. Roethlisberger Pit - QB Final (L) 33-30 vs LAC,7,7,7,38.1,0.8,26.7,11.4,320,2.5,0.0,0.0,2.2,0.0,0.0,0.0,0.9,0.0,1.9,14.9,0.1,0.0,0.8,38.1,0.8,320,2.5,0.0,0.0,2.2,0.0,0.0,0.0,14.9,0.1,0.0,0.0,0.0,0.0,320,2.5,0.0,0.0,2.2,0.0,0.0,0.0,14.9,0.1,0.0,0.0,320,2.5,0.0,0.0,2.2,0.0,0.0,0.0,0.1,0.3,0.1,QB
Player Note J. Winston TB - QB Final (W) 24-17 vs Car,5,8,8,37.8,1.9,25.0,12.8,304,9.8,0.0,0.0,2.1,0.1,0.0,0.0,0.9,0.0,1.9,14.1,0.4,0.0,0.8,37.8,1.9,304,9.8,0.0,0.0,2.1,0.1,0.0,0.0,14.1,0.4,0.0,0.0,0.0,0.0,304,9.8,0.0,0.0,2.1,0.1,0.0,0.0,14.1,0.4,0.0,0.0,304,9.8,0.0,0.0,2.1,0.1,0.0,0.0,0.1,0.7,0.2,QB
No new player Notes K. Cousins Min - QB Final (L) 24-10 @ NE,10,9,9,39.9,3.4,25.3,14.6,303,11.9,0.0,0.0,2.1,0.1,0.0,0.0,0.9,0.0,2.0,14.1,0.5,0.0,0.8,39.9,3.4,303,11.9,0.0,0.0,2.1,0.1,0.0,0.0,14.1,0.5,0.0,0.0,0.0,0.0,303,11.9,0.0,0.0,2.1,0.1,0.0,0.0,14.1,0.5,0.0,0.0,303,11.9,0.0,0.0,2.1,0.1,0.0,0.0,0.1,0.7,0.3,QB
Player Note P. Rivers LAC - QB Q Final (W) 33-30 @ Pit,8,10,10,39.1,1.4,26.1,13.0,321,0.3,0.0,0.0,2.1,0.0,0.0,0.0,0.8,0.0,1.7,14.6,0.0,0.0,0.8,39.1,1.4,321,0.3,0.0,0.0,2.1,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,321,0.3,0.0,0.0,2.1,0.0,0.0,0.0,14.6,0.0,0.0,0.0,321,0.3,0.0,0.0,2.1,0.0,0.0,0.0,0.1,0.4,0.2,QB
No new player Notes D. Watson Hou - QB Final (W) 29-13 vs Cle,10,11,11,30.8,6.7,20.4,10.4,244,34.3,0.0,0.0,1.8,0.3,0.0,0.0,0.8,0.0,2.1,11.6,2.9,0.0,0.9,30.8,6.7,244,34.3,0.0,0.0,1.8,0.3,0.0,0.0,11.6,2.9,0.0,0.1,0.0,0.0,244,34.3,0.0,0.0,1.8,0.3,0.0,0.0,11.6,2.9,0.0,0.0,244,34.3,0.0,0.0,1.8,0.3,0.0,0.0,0.2,0.6,0.2,QB
Player Note A. Luck Ind - QB Final (L) 6-0 @ Jax,9,12,12,39.1,2.6,24.1,15.0,295,12.7,0.0,0.0,2.1,0.1,0.0,0.0,0.9,0.0,1.9,13.4,1.0,0.0,0.8,39.1,2.6,295,12.7,0.0,0.0,2.1,0.1,0.0,0.0,13.4,1.0,0.0,0.0,0.0,0.0,295,12.7,0.0,0.0,2.1,0.1,0.0,0.0,13.4,1.0,0.0,0.0,295,12.7,0.0,0.0,2.1,0.1,0.0,0.0,0.0,0.6,0.3,QB
No new player Notes A. Rodgers GB - QB Q Final (L) 20-17 vs Ari,7,13,13,31.6,3.0,22.2,9.4,263,14.9,0.0,0.0,2.1,0.1,0.0,0.0,0.5,0.0,1.6,12.2,0.8,0.0,0.7,31.6,3.0,263,14.9,0.0,0.0,2.1,0.1,0.0,0.0,12.2,0.8,0.0,0.0,0.0,0.0,263,14.9,0.0,0.0,2.1,0.1,0.0,0.0,12.2,0.8,0.0,0.0,263,14.9,0.0,0.0,2.1,0.1,0.0,0.0,0.2,0.4,0.2,QB
No new player Notes L. Jackson Bal - QB Final (W) 26-16 @ Atl,10,14,14,25.1,14.6,14.6,10.5,166,73.1,0.0,0.0,0.8,0.6,0.0,0.0,0.8,0.0,2.3,6.2,3.5,0.0,0.4,25.1,14.6,166,73.1,0.0,0.0,0.8,0.6,0.0,0.0,6.2,3.5,0.0,0.0,0.2,0.0,166,73.1,0.0,0.0,0.8,0.6,0.0,0.0,6.2,3.5,0.0,0.0,166,73.1,0.0,0.0,0.8,0.6,0.0,0.0,0.2,0.4,0.2,QB
No new player Notes R. Wilson Sea - QB Final (W) 43-16 vs SF,7,15,15,33.9,2.6,23.1,10.8,281,14.6,0.0,0.0,1.9,0.1,0.0,0.0,0.7,0.0,2.2,13.2,1.4,0.0,0.8,33.9,2.6,281,14.6,0.0,0.0,1.9,0.1,0.0,0.0,13.2,1.4,0.0,0.0,0.0,0.0,281,14.6,0.0,0.0,1.9,0.1,0.0,0.0,13.2,1.4,0.0,0.0,281,14.6,0.0,0.0,1.9,0.1,0.0,0.0,0.2,0.6,0.3,QB
Player Note C. Wentz Phi - QB Q Final (W) 28-13 vs Was,9,16,16,32.6,3.4,21.3,11.3,255,17.5,0.0,0.0,1.9,0.1,0.0,0.0,0.6,0.0,1.6,12.0,1.6,0.0,0.7,32.6,3.4,255,17.5,0.0,0.0,1.9,0.1,0.0,0.0,12.0,1.6,0.0,0.0,0.0,0.0,255,17.5,0.0,0.0,1.9,0.1,0.0,0.0,12.0,1.6,0.0,0.0,255,17.5,0.0,0.0,1.9,0.1,0.0,0.0,0.3,0.5,0.3,QB
Player Note T. Brady NE - QB Final (W) 24-10 vs Min,11,17,17,34.7,0.3,24.7,10.0,290,1.5,0.0,0.0,2.1,0.1,0.0,0.0,0.5,0.0,1.7,13.5,0.0,0.0,0.7,34.7,0.3,290,1.5,0.0,0.0,2.1,0.1,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,290,1.5,0.0,0.0,2.1,0.1,0.0,0.0,13.5,0.0,0.0,0.0,290,1.5,0.0,0.0,2.1,0.1,0.0,0.0,0.1,0.4,0.1,QB
No new player Notes B. Mayfield Cle - QB Final (L) 29-13 @ Hou,11,18,18,39.9,3.2,26.7,13.2,276,17.0,0.0,0.0,1.9,0.2,0.0,0.0,1.0,0.0,2.6,16.3,2.0,0.0,1.0,39.9,3.2,276,17.0,0.0,0.0,1.9,0.2,0.0,0.0,16.3,2.0,0.0,0.0,0.0,0.0,276,17.0,0.0,0.0,1.9,0.2,0.0,0.0,16.3,2.0,0.0,0.0,276,17.0,0.0,0.0,1.9,0.2,0.0,0.0,0.1,0.5,0.3,QB
