player,team,pos,proj,salary
Marcus Mariota,TEN,QB,10.9487,6800.0
Christian McCaffrey,CAR,RB,21.660999999999998,8000.0
Saquon Barkley,NYG,RB,27.160666666666664,8200.0
Julio Jones,ATL,WR,26.160000000000004,8700.0
Tyler Boyd,CIN,WR,20.189666666666664,6800.0
Keke Coutee,HOU,WR,15.510666666666667,5600.0
Jermaine Kearse,NYJ,WR,14.683,5000.0
Zach Ertz,PHI,TE,20.253999999999998,7500.0
Baltimore Ravens,BAL,DST,2.444000000000001,3400.0
,,,159.01169999999996,60000.0
