player,team,pos,proj,salary
Brock Osweiler,MIA,QB,10.035566666666668,6500.0
Christian McCaffrey,CAR,RB,21.660999999999998,8000.0
Saquon Barkley,NYG,RB,27.160666666666664,8200.0
Julio Jones,ATL,WR,26.160000000000004,8700.0
Tyler Boyd,CIN,WR,20.189666666666664,6800.0
Jarvis Landry,CLE,WR,17.733,6500.0
Jermaine Kearse,NYJ,WR,14.683,5000.0
Eric Ebron,IND,TE,18.619333333333334,6800.0
Baltimore Ravens,BAL,DST,2.444000000000001,3400.0
,,,158.68623333333335,59900.0
