NFL $75K Flea Flicker	$5.00	$75,000	150	17,835	17,835	26%	211.42	$7,500	143.22	$8.00
NFL GIANT $250 Double Up [Single Entry]	$250.00	$75,000	1	333	333	45%	183.22	$500	132.98	$500.00
$10M Fantasy Football World Championship Qualifier #69	$500.00	$71,811	5	167	167	7%	201.52	$0	164.18	$500.00
$10M Fantasy Football World Championship Qualifier #65	$5.00	$70,096	150	16,669	16,669	7%	220.92	$0	165.62	$5.00
$10M Fantasy Football World Championship Qualifier #66	$16.00	$68,991	150	5,072	4,979	6%	205.12	$0	165.02	$16.00
$10M Fantasy Football World Championship Qualifier #68	$150.00	$68,111	16	534	534	5%	201.52	$0	166.36	$150.00
$10M Fantasy Football World Championship Qualifier #67	$75.00	$66,011	31	1,035	995	4%	210.72	$0	169.30	$75.00
$10M Fantasy Football World Championship Qualifier #72	$5,600.00	$62,611	1	13	13	8%	161.90	$0	161.90	$0.00
NFL GIANT $5 Double Up [Single Entry]	$5.00	$50,000	1	11,494	11,494	44%	223.52	$10	135.26	$10.00
NFL GIANT $25 Double Up	$25.00	$50,000	68	2,298	2,298	44%	185.96	$50	143.80	$50.00
NFL GIANT $25 Double Up [Single Entry]	$25.00	$50,000	1	2,298	2,298	44%	198.52	$50	131.76	$50.00
NFL $50K Spy [Single Entry]	$100.00	$50,000	1	555	555	22%	212.72	$5,000	149.40	$150.00
NFL $50K Engage Eight [3 Entry Max]	$8.00	$50,000	3	7,352	7,352	25%	208.32	$5,000	148.06	$12.00
NFL GIANT $10 Double Up [Single Entry]	$10.00	$50,000	1	5,747	5,747	44%	203.72	$20	133.66	$20.00
NFL GIANT $1,060 50-50	$1,060.00	$50,000	1	50	50	50%	156.60	$2,000	122.78	$2,000.00
NFL $50K Mini-MAX [150 Max Entry]	$0.50	$50,000	150	118,906	118,906	22%	232.02	$5,000	147.52	$1.00
NFL $40K Quarter Jukebox [Just $0.25!]	$0.25	$40,000	20	190,249	190,249	24%	232.06	$1,500	149.12	$0.50
NFL GIANT $2,120 50-50	$2,120.00	$40,000	1	20	20	50%	157.40	$4,000	132.46	$4,000.00
NFL GIANT $50 Double Up	$50.00	$35,000	23	795	795	44%	190.36	$100	144.70	$100.00
NFL GIANT $100 Double Up	$100.00	$35,000	11	388	388	45%	185.22	$200	141.50	$200.00
NFL $35K Power Sweep [3 Entry Max]	$150.00	$35,000	3	259	259	25%	195.92	$4,000	148.68	$250.00
NFL GIANT $530 50-50	$530.00	$35,000	2	70	70	50%	183.22	$1,000	132.46	$1,000.00
NFL $35K Hot Route	$100.00	$35,000	11	388	388	23%	201.52	$5,000	144.20	$200.00
NFL $30K Touchdown	$200.00	$30,100	5	167	167	23%	184.52	$7,500	144.30	$300.00
NFL $30K Fair Catch [Single Entry]	$12.00	$30,000	1	2,941	2,941	24%	206.54	$3,000	150.76	$18.00
NFL $30K Hail Mary	$12.00	$30,000	88	2,941	2,941	24%	205.52	$3,000	144.68	$18.00
NFL GIANT $2 Double Up	$2.00	$30,000	20	17,241	17,241	44%	212.32	$4	130.38	$4.00
NFL $30K Stiff Arm [Single Entry]	$555.00	$30,000	1	60	60	23%	201.52	$7,500	143.98	$1,000.00
NFL $30K Chop Block [$5K to 1st]	$50.00	$30,000	20	681	681	24%	188.96	$5,000	144.82	$75.00
NFL $30K Spin Move [Single Entry]	$300.00	$30,000	1	111	111	23%	201.52	$5,000	143.98	$600.00
NFL $25K Three-Point Stance [3 Entry Max]	$33.00	$25,000	3	883	883	23%	198.42	$2,500	148.68	$50.00
NFL GIANT $10 Double Up	$10.00	$25,000	86	2,873	2,873	44%	179.60	$20	137.96	$20.00
NFL $25K Three-Point Stance [3 Entry Max]	$33.00	$25,000	3	883	883	23%	209.32	$2,500	146.66	$50.00
NFL GIANT $100 Double Up [Single Entry]	$100.00	$25,000	1	277	277	45%	178.14	$200	125.94	$200.00
NFL GIANT $250 Double Up [Single Entry]	$250.00	$25,000	1	111	111	45%	183.22	$500	133.00	$500.00
NFL GIANT Single Entry $25 Double Up	$25.00	$25,000	1	1,149	1,149	44%	211.22	$50	135.30	$50.00
NFL GIANT $10 Double Up [Single Entry]	$10.00	$25,000	1	2,873	2,873	44%	198.52	$20	131.20	$20.00
NFL $25K Red Zone [Single Entry]	$50.00	$25,000	1	568	568	24%	201.52	$3,000	148.58	$75.00
NFL GIANT $5 Double Up [Single Entry]	$5.00	$25,000	1	5,747	5,747	44%	207.40	$10	134.16	$10.00
NFL GIANT $250 Double Up	$250.00	$25,000	3	111	111	45%	171.08	$500	135.98	$500.00
NFL GIANT $50 Double Up [Single Entry]	$50.00	$25,000	1	568	568	44%	201.32	$100	133.32	$100.00
NFL $20K Super Booster [Top 200 Win $100]	$4.00	$20,000	20	5,882	5,882	3%	223.72	$100	176.76	$100.00
NFL $20K Spy [Single Entry]	$100.00	$20,000	1	222	222	26%	194.42	$3,000	143.26	$150.00
NFL $20K Spy [Single Entry]	$100.00	$20,000	1	222	222	26%	179.00	$3,000	148.60	$150.00
NFL $109 200-Player (Top 10 Win)	$109.00	$20,000	1	200	0	5%		$0		$0.00
NFL $20K Red Zone [Single Entry]	$50.00	$20,000	1	454	454	20%	193.48	$3,500	153.90	$100.00
NFL $20K Singleback [3 Entry Max]	$1.00	$20,000	3	23,781	23,781	24%	227.92	$1,500	149.88	$2.00
NFL $15K Red Zone [Single Entry]	$50.00	$15,000	1	340	340	24%	190.56	$1,500	149.20	$75.00
NFL $15K Nickel [3 Entry Max]	$5.00	$15,000	3	3,567	3,567	24%	216.92	$1,500	150.36	$8.00
NFL $15K Fair Catch [Single Entry]	$12.00	$15,000	1	1,470	1,470	26%	220.22	$1,500	147.60	$18.00
Sports Betting National Championship Qualifier [$1M to 1st]	$27.00	$13,030	17	567	479	4%	195.62	$0	174.40	$30.00
NFL $12.5K First Down [20 Entry Max]	$1.00	$12,500	20	14,863	14,863	24%	223.72	$1,000	148.30	$1.50
NFL $25 Double Up	$25.00	$12,000	16	551	551	44%	185.06	$50	140.50	$50.00
NFL $10K Safety [20 Entry Max]	$2.00	$10,000	20	5,945	5,945	27%	211.32	$500	145.88	$3.00
NFL Single Entry $2 Double Up	$2.00	$10,000	1	5,747	5,747	44%	212.42	$4	133.66	$4.00
NFL BIG 10x Booster [Top 500 Win $20]	$2.00	$10,000	20	5,882	5,882	9%	215.16	$20	165.34	$20.00
NFL $10K Safety [20 Entry Max]	$2.00	$10,000	20	5,945	5,945	27%	206.52	$500	145.88	$3.00
NFL $530 50-50 [Top 50% Win]	$530.00	$10,000	1	20	20	50%	155.40	$1,000	124.40	$1,000.00
NFL Single Entry $10 Double Up	$10.00	$10,000	1	1,149	1,149	44%	222.26	$20	136.22	$20.00
NFL $10K Daily Dollar [Single Entry]	$1.00	$10,000	1	11,890	11,890	26%	219.12	$500	148.88	$1.50
NFL Single Entry $100 Double Up	$100.00	$10,000	1	111	111	45%	202.52	$200	141.80	$200.00
NFL $1,060 50-50 [Top 50% Win]	$1,060.00	$10,000	1	10	0	0%		$0		$0.00
NFL Single Entry $25 Double Up	$25.00	$10,000	1	459	459	44%	184.12	$50	135.10	$50.00
NFL Single Entry $5 Double Up	$5.00	$10,000	1	2,298	2,298	44%	227.62	$10	135.66	$10.00
NFL $10K Engage Eight [3 Entry Max]	$8.00	$10,000	3	1,470	1,470	20%	209.52	$1,500	150.42	$15.00
NFL $530 50-50 [Top 50% Win]	$530.00	$10,000	1	20	20	50%	167.70	$1,000	125.90	$1,000.00
NFL Single Entry $5 Double Up	$5.00	$10,000	1	2,298	2,298	44%	210.48	$10	135.80	$10.00
NFL $5 Double Up	$5.00	$10,000	68	2,298	2,298	44%	202.52	$10	137.36	$10.00
NFL $10K Three-Point Stance [3 Entry Max]	$33.00	$10,000	3	353	353	27%	200.92	$1,000	148.70	$50.00
NFL Fantasy Football Millionaire SUPERSatellite [500x]	$1.00	$10,000	20	11,890	11,890	4%	217.62	$0	172.12	$0.00
NFL $10K Chop Block [5 Entry Max]	$50.00	$10,000	5	227	227	26%	184.12	$1,000	143.24	$75.00
NFL $50 50-50 #1	$50.00	$9,000	1	200	0	50%		$0		$0.00
NFL $1M King of the Beach Qualifier #99	$20.00	$8,598	5	505	505	6%	195.32	$0	161.96	$30.00
NFL $1M King of the Beach Qualifier #98	$20.00	$8,598	5	505	505	6%	216.78	$0	166.30	$30.00
NFL $1M King of the Beach Qualifier #97	$4.00	$8,558	5	2,543	2,543	5%	211.86	$0	170.96	$6.00
NFL $1M King of the Beach Qualifier #104	$12.00	$8,538	5	837	837	5%	205.20	$0	166.58	$20.00
NFL $7.5K Engage Eight [5 Entry Max]	$8.00	$7,500	5	1,102	1,102	22%	202.12	$1,000	151.00	$15.00
NFL $7.5K Flea Flicker [$1K to 1st]	$5.00	$7,500	53	1,783	1,783	24%	207.06	$1,000	146.60	$8.00
NFL Single Entry $10 Double Up	$10.00	$7,000	1	804	804	44%	202.92	$20	134.66	$20.00
NFL $50 50-50 #1	$50.00	$6,750	1	150	0	50%		$0		$0.00
NFL Single Entry $50 Double Up	$50.00	$6,000	1	136	136	44%	202.52	$100	138.52	$100.00
NFL $5,600 FFWC Qualifier Satellite	$565.00	$5,600	1	11	10	9%	161.90	$0	161.90	$0.00
NFL $5,425 FFWC MEGAQualifier Satellite	$600.00	$5,425	1	10	0	0%		$0		$0.00
NFL $5.4K Juke [Single Entry]	$400.00	$5,400	1	15	15	27%	156.60	$2,500	148.42	$600.00
NFL $5K Hail Mary	$12.00	$5,000	14	490	490	18%	182.02	$750	153.48	$25.00
NFL $5K Mini-MAX [150 Entry Max]	$0.50	$5,000	150	11,890	11,890	21%	206.68	$500	147.48	$1.00
NFL $5K Mini Gridiron	$27.00	$5,000	6	215	215	24%	185.62	$750	147.26	$40.00
NFL $25 Double Up	$25.00	$5,000	6	229	229	44%	180.90	$50	135.66	$50.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
NFL $5K Chop Block [3 Entry Max]	$50.00	$5,000	3	113	113	25%	191.42	$750	139.50	$75.00
NFL Single Entry $10 Double Up	$10.00	$5,000	1	574	574	44%	200.56	$20	135.36	$20.00
Casual NFL $5K Front Four	$4.00	$5,000	10	1,486	1,486	25%	206.06	$500	149.28	$6.00
NFL $5K Mini Gridiron	$27.00	$5,000	6	215	215	24%	186.36	$750	147.00	$40.00
NFL $10 Double Up	$10.00	$5,000	17	574	574	44%	187.50	$20	137.48	$20.00
NFL $5K Mini Hail Mary	$12.00	$5,000	14	490	490	25%	205.52	$500	145.90	$18.00
NFL $5K Mini Flea Flicker	$5.00	$5,000	35	1,189	1,189	26%	205.52	$500	144.12	$8.00
NFL $5K Mini Slant	$9.00	$5,000	19	653	653	22%	205.52	$500	148.06	$20.00
NFL $5K Mini Play-Action	$3.00	$5,000	20	1,981	1,981	28%	209.66	$250	143.40	$5.00
NFL $5K Quarter Jukebox [Just $0.25!]	$0.25	$5,000	20	23,781	23,781	24%	218.62	$250	148.80	$0.50
NFL Single Entry $50 Double Up	$50.00	$5,000	1	113	113	44%	189.06	$100	135.40	$100.00
NFL $4K Quarter Jukebox [Just $0.25!]	$0.25	$4,000	20	19,024	19,024	21%	216.92	$250	151.62	$0.50
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$0.25	$4,000	20	19,024	19,024	1%	232.12	$0	187.88	$0.00
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$3.00	$4,000	20	1,585	1,585	13%	206.80	$0	161.64	$0.00
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$5.00	$4,000	28	951	951	21%	196.42	$0	147.32	$0.00
NFL BIG 10x Booster [Top 15 Win $250]	$25.00	$3,750	5	176	176	9%	199.02	$250	164.02	$250.00
NFL $20 200-Player (Top 5 Win)	$20.00	$3,600	1	200	0	3%		$0		$0.00
Spookyexpress.com Newsletter and Free Pick Championship #1	$20.00	$3,600	1	200	0	50%		$0		$0.00
NFL $20 50-50 #1	$20.00	$3,600	1	200	0	50%		$0		$0.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	190.56	$100	161.96	$100.00
NFL $5 Double Up	$5.00	$3,000	20	689	689	44%	186.02	$10	137.76	$10.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	192.92	$100	165.06	$100.00
Casual NFL $3K Gridiron	$27.00	$3,000	3	129	129	23%	193.44	$500	154.00	$50.00
NFL $3 Double Up	$3.00	$3,000	20	1,149	1,149	44%	197.20	$6	130.66	$6.00
NFL $5 Double Up	$5.00	$3,000	20	689	689	44%	184.24	$10	139.60	$10.00
NFL $3K Hail Mary	$12.00	$3,000	8	294	294	19%	202.42	$500	154.10	$25.00
NFL BIG $25 Triple Up [Top 36 Win $75]	$25.00	$2,700	1	124	124	29%	184.52	$75	141.80	$75.00
NFL Beginner $2.5K Play-Action	$3.00	$2,500	5	990	990	20%	211.86	$250	155.56	$6.00
NFL BIG 10x Booster [Top 50 Win $50]	$5.00	$2,500	17	594	594	8%	212.56	$50	160.76	$50.00
NFL $2K Singleback [3 Entry Max]	$1.00	$2,000	3	2,378	2,378	26%	227.92	$100	148.70	$1.50
NFL $2K Singleback [3 Entry Max]	$1.00	$2,000	3	2,378	2,378	26%	200.22	$100	148.30	$1.50
NFL BIG 10x Booster [Top 100 Win $20]	$2.00	$2,000	20	1,189	1,189	8%	206.10	$20	163.56	$20.00
NFL $2K Safety	$2.00	$2,000	20	1,189	1,189	25%	216.92	$100	148.68	$4.00
NFL $2 Double Up	$2.00	$2,000	20	1,149	1,149	44%	213.36	$4	136.28	$4.00
NFL $2K Daily Dollar [Single Entry]	$1.00	$2,000	1	2,378	2,378	26%	209.16	$100	149.48	$1.50
NFL Single Entry $2 Double Up	$2.00	$2,000	1	1,149	1,149	44%	197.82	$4	134.66	$4.00
NFL $2K Daily Dollar [Single Entry]	$1.00	$2,000	1	2,378	2,378	26%	227.92	$100	149.70	$1.50
NFL $2 Double Up	$2.00	$2,000	20	1,149	1,149	44%	205.50	$4	136.40	$4.00
NFL $10 200-Player (Top 10 Win)	$10.00	$1,800	1	200	0	5%		$0		$0.00
Spookyexpress.com Newsletter and Sign Up Bonus Championship #1	$10.00	$1,800	1	200	0	50%		$0		$0.00
NFL $10 200-Player (Winner Takes All)	$10.00	$1,800	1	200	0	1%		$0		$0.00
NFL $10 200-Player (Top 20 Win)	$10.00	$1,800	1	200	0	10%		$0		$0.00
NFL $10 200-Player (Winner Takes All)	$10.00	$1,800	1	200	0	1%		$0		$0.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	177.06	$10	125.90	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	197.20	$10	130.66	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	177.06	$10	125.90	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	183.66	$10	129.82	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	177.06	$10	127.72	$10.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	170.20	$20	130.46	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	179.88	$20	132.96	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	178.14	$20	126.12	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	191.36	$20	134.68	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	179.96	$20	131.72	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	175.56	$20	131.98	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	168.76	$20	130.66	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	176.92	$20	130.10	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	174.36	$20	133.04	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	182.88	$20	132.80	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	185.78	$20	136.20	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	174.36	$20	130.08	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	178.32	$20	124.50	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	174.36	$20	127.38	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	174.36	$20	129.30	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	175.42	$20	136.20	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	170.26	$20	131.98	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	176.28	$20	132.30	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	170.26	$20	131.98	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	177.76	$20	134.80	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	190.08	$20	133.74	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	192.72	$20	133.38	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	186.68	$20	132.66	$20.00
Beginner NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	200.50	$20	136.16	$20.00
Beginner NFL $1K First Down	$1.00	$1,000	5	1,189	1,189	25%	211.10	$75	147.86	$1.50
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	194.22	$100	161.62	$100.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	209.32	$1,000	209.32	$1,000.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	194.32	$2	126.00	$2.00
NFL $2 Double Up	$2.00	$1,000	17	574	574	44%	215.40	$4	139.50	$4.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	192.92	$2	128.08	$2.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	186.70	$100	169.50	$100.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	181.02	$100	160.50	$100.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	205.82	$100	151.60	$6.00
NFL $3 Winner Take All [$1K to 1st]	$3.00	$1,000	10	396	396	0%	202.62	$1,000	202.62	$1,000.00
NFL Single Entry $10 Double Up	$10.00	$1,000	1	114	114	44%	184.32	$20	131.76	$20.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	192.90	$100	153.16	$6.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	194.36	$1,000	194.36	$1,000.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	184.32	$1,000	184.32	$1,000.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	181.76	$100	160.06	$100.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	183.80	$2	128.16	$2.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	190.76	$2	128.16	$2.00
Casual NFL $1K Front Four	$4.00	$1,000	8	297	297	26%	195.50	$100	150.58	$6.00
NFL $9 Contest	$9.00	$1,000	3	130	130	22%	183.52	$100	147.10	$18.00
Beginner NFL $1K Pylon [Single Entry]	$3.00	$1,000	1	396	396	20%	219.30	$100	154.92	$6.00
NFL $5 Contest	$5.00	$1,000	7	237	237	21%	212.62	$125	154.12	$10.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	173.90	$1,000	173.90	$1,000.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	189.22	$2	128.08	$2.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	194.40	$100	167.50	$100.00
Beginner NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	182.20	$100	165.86	$100.00
Beginner NFL $1K Button Hook [Single Entry]	$9.00	$1,000	1	130	130	22%	203.86	$100	159.80	$18.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	191.42	$100	167.50	$100.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	190.80	$6	127.46	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	190.80	$6	127.72	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	190.80	$6	127.72	$6.00
Spookyexpress.com Newsletter and No Deposit Bonus Wildcard #1	$5.00	$900	1	200	0	50%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	182.10	$6	133.30	$6.00
NFL $10 Triple Up [Top 30 Win $30] (Multi-Entry)	$10.00	$900	3	103	103	29%	178.34	$30	147.92	$30.00
getting it in	$5.00	$900	1	200	0	8%		$0		$0.00
NFL $5 50-50	$5.00	$900	1	200	200	50%	169.06	$9	124.70	$9.00
NFL $5 200-Player (Top 20 Win) #1	$5.00	$900	1	200	0	10%		$0		$0.00
NFL BIG $5 Triple Up [Top 60 Win $15]	$5.00	$900	1	206	206	29%	197.20	$15	144.26	$15.00
NFL $5 50-50 #1	$5.00	$900	1	200	200	50%	179.26	$9	125.90	$9.00
NFL $5 200-Player (Top 20 Win)	$5.00	$900	1	200	0	10%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	187.62	$6	127.46	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	168.20	$6	127.46	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	183.22	$6	126.88	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	174.36	$6	127.60	$6.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	200.22	$30	167.62	$30.00
Beginner NFL 10x Booster [Top 25 Win $30]	$3.00	$750	3	297	297	8%	204.60	$30	168.30	$30.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	187.62	$2	131.18	$2.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	187.62	$2	130.80	$2.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	200.48	$2	126.06	$2.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	195.92	$2	127.72	$2.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	192.96	$30	165.70	$30.00
NFL $5 Triple Up [Top 45 Win $15] (Multi-Entry)	$5.00	$675	4	155	155	29%	184.52	$15	142.84	$15.00
NFL $5 50-50 #1	$5.00	$675	1	150	0	50%		$0		$0.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	186.16	$6	129.82	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	192.90	$6	125.90	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	211.68	$6	125.90	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	184.62	$6	128.76	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	189.92	$6	128.18	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	178.96	$6	128.94	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	191.62	$6	128.20	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	179.26	$6	125.90	$6.00
2 DAYS: NFL Satellite to $100K Golden Goal	$3.00	$555	6	219	219	0%	186.16	$0	186.16	$0.00
2 DAYS: NFL Satellite to $100K Golden Goal	$3.00	$555	6	219	219	0%	195.80	$0	195.80	$0.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	195.50	$10	138.68	$10.00
NFL $3 200-Player (Top 20 Win)	$3.00	$540	1	200	0	10%		$0		$0.00
NFL $3 200-Player (Top 20 Win)	$3.00	$540	1	200	0	10%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	191.16	$10	133.30	$10.00
NFL $3 200-Player (Top 20 Win)	$3.00	$540	1	200	0	10%		$0		$0.00
