Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Demaryius Thomas, Den WR",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Golden Tate, Det WR",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Arrelious Benn, Jax WR",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marcus Easley, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Riley Cooper, Phi WR",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Roberts, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Eric Decker, Ten WR",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Emmanuel Sanders, Den WR",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marc Mariani, Ten WR",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kyle Williams, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Williams, KC WR",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seyi Ajirotutu, Phi WR",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Victor Cruz, Chi WR",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marlon Moore*, Cle WR",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bryan Walters, Jax WR",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Preston Parker, FA WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Antonio Brown, Pit WR",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Danario Alexander, LAC WR",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andrew Hawkins, Cle WR",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Julio Jones, Atl WR",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"A.J. Green, Cin WR",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Leonard Hankerson, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Greg Little, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Vincent Brown, NO WR",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Torrey Smith, Car WR",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Randall Cobb, GB WR",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dwayne Harris, Oak WR",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Greg Salas, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Kerley, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Denarius Moore, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Aldrick Robinson, SF WR",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cecil Shorts III, TB WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Doug Baldwin, Sea WR",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ricardo Lockette, Sea WR",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Hogan, NE WR",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Holmes, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Joe Morgan, Bal WR",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Ross, Ari WR",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kamar Aiken, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Terrelle Pryor Sr., NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Blackmon, Jax WR",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Floyd, Min WR",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kendall Wright, Min WR",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stephen Hill, Car WR",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rueben Randle*, Chi WR",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Alshon Jeffery, Phi WR",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brian Quick, Wsh WR",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keshawn Martin, Det WR",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarius Wright, Car WR",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Trevor Graham, Car WR",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nick Toon, LAR WR",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mohamed Sanu, Atl WR",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"T.Y. Hilton, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeVier Posey, Bal WR",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"LaVon Brazill, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Travis Benjamin, LAC WR",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marvin Jones Jr., Det WR",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Givens, Phi WR",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rishard Matthews, Ten WR",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kashif Moore, KC WR",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nathan Palmer, Oak WR",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Owusu, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brian Tyms, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeff Fuller, Sea WR",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cole Beasley, Dal WR",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarrett Boykin, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Griff Whalen, Oak WR",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rod Streater, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jermaine Kearse, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Deonte Thompson, Dal WR",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"LaRon Byrd, Car WR",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Joshua Bellamy, Chi WR",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brittan Golden, Ari WR",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Damaris Johnson, Ten WR",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Gordon, Cle WR",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tavon Austin, LAR WR",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndre Hopkins, Hou WR",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cordarrelle Patterson, NE WR",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keenan Allen, LAC WR",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stedman Bailey, LAR WR",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Aaron Dobson, Ari WR",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marquise Goodwin, SF WR",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hunter, Pit WR",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Markus Wheaton, Chi WR",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Terrance Williams, Dal WR",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Woods, LAR WR",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Charles Johnson, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brice Butler, Ari WR",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"B.J. Daniels, Atl WR",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tavarres King, Min WR",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cobi Hamilton, Ari WR",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Boyce, Cle WR",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYG WR",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Fuller, NO WR",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenny Stills, Mia WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Marquess Wilson, Phi WR",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quinton Patton, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Rick Rogers, KC WR",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaron Brown, Sea WR",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Russell Shepard, Car WR",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Spadola, Det WR",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nick Williams, Atl WR",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rodney Smith, Sea WR",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenbrell Thompkins, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Myles White, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marlon Brown, Den WR",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sammy Watkins, KC WR",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kelvin Benjamin, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandin Cooks, LAR WR",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Odell Beckham Jr., NYG WR",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Evans, TB WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Jordan Matthews, NE WR",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Huff, NO WR",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Paul Richardson, Wsh WR",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marqise Lee, Jax WR",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarvis Landry, Cle WR",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donte Moncrief, Jax WR",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cody Latimer, NYG WR",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Allen Robinson, Chi WR",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Davante Adams, GB WR",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"John Brown, Bal WR",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Shaq Evans, Dal WR",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Gallon, NE WR",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jared Abbrederis, Det WR",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Norwood, NYG WR",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Martavis Bryant, Pit WR",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jalen Saunders, NE WR",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"De'Anthony Thomas, KC WR",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bruce Ellington, Hou WR",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Street, Hou WR",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dontrelle Inman, Chi WR",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeff Janis, Cle WR",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Washington, Dal WR",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Herron, Oak WR",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandon Coleman, NO WR",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Campanaro, Ten WR",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brenton Bersin, Car WR",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Allen Hurns, Dal WR",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Brown, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Taylor Gabriel, Chi WR",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Thielen, Min WR",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Grant, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Frankie Hammond, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Albert Wilson, Mia WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Willie Snead, NO WR",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"TJ Jones, Det WR",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"James Wright, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Isaiah Burse, LAC WR",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Butler, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Damian Copeland, Det WR",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jonathan Krause, Ten WR",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Walter Powell, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rashad Ross, Ari WR",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Freddie Martino, TB WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Kevin Smith, Sea WR",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Debose, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DiAndre Campbell, SF WR",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Issac Blakeney, Pit WR",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Geremy Davis, LAC WR",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Ron Brown, LAC WR",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenny Bell, Den WR",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dres Anderson, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keith Mumphery, Hou WR",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"J.J. Nelson, Ari WR",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndrew White, Hou WR",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kaelin Clay, Car WR",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hardy, Atl WR",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tre McBride III, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dezmin Lewis, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quan Bray, Buf WR",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sammie Coates, Hou WR",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Smith, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Evan Spencer, TB WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"DeVante Parker, Mia WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Jamison Crowder, Wsh WR",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rashad Greene Sr., Jax WR",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Lockett, Sea WR",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Conley, KC WR",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Phillip Dorsett, NE WR",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dorial Green-Beckham, Phi WR",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nelson Agholor, Phi WR",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Breshad Perriman, Bal WR",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stefon Diggs, Min WR",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Amari Cooper, Oak WR",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Funchess, Car WR",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin White, Chi WR",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaelen Strong, Jax WR",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Vince Mayle, Bal WR, TE",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mario Alford, Cle WR",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndre Smelter, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Duron Carter, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Antwan Goodley, GB WR",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Matthews, Bal WR",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seantavius Jones, Ind WR",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cameron Meredith, NO WR",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bennie Fowler III, Den WR",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Lucky Whitehead, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Humphries, TB WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Quincy Enunwa, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Matt Hazel, Cle WR",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seth Roberts, Oak WR",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyrell Williams, LAC WR",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYJ WR",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Murphy, Mia WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Bradley Marquez, Det WR",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donteea Dye, TB WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Javontee Herndon, Dal WR",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Eric Rogers, SF WR",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Coleman, Cle WR",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Will Fuller V, Hou WR",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Doctson, Wsh WR",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Laquon Treadwell, Min WR",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sterling Shepard, NYG WR",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Thomas, NO WR",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
