Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Antonio Brown, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,4.00,0.0,11,7.6,103.0,13.55,0.6,0.0,13,WR
"Julio Jones, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.9,6.6,105.0,15.91,0.5,0.0,13,WR
"DeAndre Hopkins, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,12.3,6.7,80.1,11.96,0.6,0.0,11,WR
"A.J. Green, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,6.4,83.4,13.03,0.5,0.0,11,WR
"Michael Thomas, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.5,7.1,83.4,11.75,0.4,0.0,10,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.3,5.8,75.6,13.03,0.6,0.1,10,WR
"Doug Baldwin, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.0,7.7,5.5,70.0,12.73,0.5,0.0,10,WR
"Stefon Diggs, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,3.67,0.0,8.7,6.6,75.5,11.44,0.4,0.0,9,WR
"Terrelle Pryor, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,2.00,0.0,8.1,4.7,73.7,15.68,0.4,0.0,9,WR
"Brandon Marshall, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.3,6.3,75.0,11.90,0.4,0.0,9,WR
"Kelvin Benjamin, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.3,4.3,65.1,15.14,0.5,0.1,8,WR
"Davante Adams, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.9,4.8,62.1,12.94,0.5,0.1,8,WR
"Alshon Jeffery, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.5,5.9,71.1,12.05,0.3,0.0,8,WR
"Amari Cooper, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0,-0.00,0.0,9,5.4,72.5,13.43,0.3,0.0,8,WR
"Dez Bryant, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.5499,4.4,60.7,13.80,0.5,0.1,8,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,5.6,70.9,12.66,0.3,0.0,8,WR
"Allen Robinson, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.036,5.2,60.2,11.58,0.4,0.0,8,WR
"Martavis Bryant, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.8,15.43,0.0,6.9,4.0,57.2,14.30,0.4,0.0,8,WR
"Emmanuel Sanders, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,9.00,0.0,8.2,4.3,61.6,14.33,0.4,0.0,8,WR
"Brandin Cooks, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.2,4.40,0.0,8.3,4.8,69.0,14.38,0.4,0.0,8,WR
"Larry Fitzgerald, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.1,6.6,61.3,9.29,0.4,0.1,8,WR
"Michael Crabtree, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.7,5.2,59.5,11.44,0.5,0.0,8,WR
"Demaryius Thomas, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.5,5.2,66.3,12.75,0.4,0.2,8,WR
"Chris Hogan, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,2.50,0.0,5.7,3.7,63.4,17.14,0.3,0.1,7,WR
"Robby Anderson, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.5,17.50,0.0,7.8,4.3,68.8,16.00,0.3,0.1,7,WR
"Sterling Shepard, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,10.00,0.0,8.3,5.5,57.0,10.36,0.4,0.0,7,WR
"Zay Jones, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,6.00,0.0,5.9,3.5,50.4,14.40,0.4,0.0,7,WR
"Jordan Matthews, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.3,3.8,50.6,13.32,0.4,0.0,7,WR
"Ted Ginn, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,8.33,0.0,8,5.3,62.1,11.72,0.3,0.2,7,WR
"Keenan Allen, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.4,5.4,60.0,11.11,0.3,0.2,7,WR
"Jeremy Maclin, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,9.3,6.0,60.0,10.00,0.2,0.0,7,WR
"Adam Thielen, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,13.00,0.0,5.7,4.4,56.0,12.73,0.4,0.1,7,WR
"Mike Wallace, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,7.00,0.0,9.4,6.0,63.6,10.60,0.2,0.0,7,WR
"Jamison Crowder, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,6.8,4.5,59.0,13.11,0.4,0.1,7,WR
"Donte Moncrief, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,6.8,4.2,40.3,9.60,0.5,0.0,7,WR
"Randall Cobb, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.8,3.50,0.0,6.8,4.8,52.8,11.00,0.3,0.0,6,WR
"Tyreek Hill, KC",0.0,0.0,0.0,0.0,0.0,0.0,1.6,16.5,10.31,0.0,6.2,4.4,41.0,9.32,0.3,0.1,6,WR
"Golden Tate, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,1.17,0.0,8.2,5.3,53.0,10.00,0.3,0.1,6,WR
"Kendall Wright, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7,8.50,0.0,7,4.6,59.4,12.91,0.2,0.0,6,WR
"Pierre Garcon, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.9,5.0,58.0,11.60,0.2,0.0,6,WR
"Eric Decker, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6,3.1,48.1,15.52,0.4,0.1,6,WR
"John Brown, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,11.00,0.0,6.3,4.3,51.3,11.93,0.2,0.0,6,WR
"Taylor Gabriel, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.9,9.67,0.0,4,2.7,42.1,15.59,0.3,0.0,5,WR
"Sammy Watkins, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.9,3.8,49.6,13.05,0.3,0.0,5,WR
"Allen Hurns, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1989,3.7,42.9,11.59,0.3,0.0,5,WR
"Cole Beasley, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00,0.0,5.9,4.4,47.0,10.68,0.3,0.0,5,WR
"Mohamed Sanu, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.5,7.50,0.0,5.1,3.7,44.0,11.89,0.3,0.0,5,WR
"Kenny Golladay, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,5.5,3.5,40.4,11.54,0.3,0.0,5,WR
"Torrey Smith, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.6,3.0,40.2,13.40,0.3,0.0,5,WR
"Brandon LaFell, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,6.3,3.7,45.8,12.38,0.3,0.0,5,WR
"Rishard Matthews, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.7,3.1,48.0,15.48,0.3,0.1,5,WR
"Breshad Perriman, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,5.7,3.0,42.1,14.03,0.2,0.0,5,WR
"Tyrell Williams, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.2,3.4,45.3,13.32,0.2,0.0,5,WR
"Corey Coleman, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,4.00,0.0,7.0252,3.6,43.5,12.08,0.2,0.0,5,WR
"J.J. Nelson, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.5,21.67,0.0,4.4,2.4,37.5,15.62,0.4,0.1,5,WR
"Tyler Lockett, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.2,15.50,0.0,5.1,3.1,47.6,15.35,0.2,0.0,5,WR
"Kevin White, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,13.00,0.0,7.2182,3.7,44.0,11.89,0.2,0.0,5,WR
"ArDarius Stewart, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,10.00,0.0,5.2,3.0,45.6,15.20,0.2,0.0,5,WR
"Marvin Jones, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,5.7,3.1,42.7,13.77,0.2,0.0,5,WR
"Marqise Lee, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.9,5.80,0.0,7.3,4.1,47.5,11.59,0.2,0.1,5,WR
"Kenny Britt, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,3.8,47.1,12.39,0.2,0.1,5,WR
"Terrance Williams, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.7,3.1,42.3,13.65,0.2,0.1,5,WR
