Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Josh Lambo Jax - K IR Final (W) 20-15 @ NYG,9,140,140,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,2.1,0.1,K
No new player Notes Mason Crosby GB - K Final (W) 24-23 vs Chi,7,145,145,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,3.0,0.1,K
No new player Notes Ryan Succop Ten - K Final (L) 27-20 @ Mia,8,146,146,0.1,0.0,0.6,0.0,0.6,0.0,0.6,0.2,0.1,0.1,0.1,0.0,0.6,0.0,0.6,0.0,0.6,0.2,0.1,0.1,2.2,0.1,K
No new player Notes Caleb Sturgis LAC - K Inactive Final (L) 38-28 vs KC,8,153,153,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.2,0.2,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.2,0.2,3.1,0.2,K
No new player Notes Robbie Gould SF - K Final (L) 24-16 @ Min,11,158,158,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,2.5,0.1,K
No new player Notes Aldrick Rosas NYG - K Final (L) 20-15 vs Jax,9,166,166,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,2.0,0.2,K
No new player Notes Sebastian Janikowski Sea - K Questionable Final (L) 27-24 @ Den,7,178,178,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.2,2.3,0.2,K
No new player Notes Ka'imi Fairbairn Hou - K Final (L) 27-20 @ NE,10,181,181,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.2,0.1,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.2,0.1,2.5,0.1,K
Player Note Adam Vinatieri Ind - K Final (L) 34-23 vs Cin,9,183,183,0.0,0.0,0.4,0.0,0.5,0.1,0.6,0.1,0.2,0.1,0.0,0.0,0.4,0.0,0.5,0.1,0.6,0.1,0.2,0.1,1.9,0.1,K
No new player Notes Brandon McManus Den - K Final (W) 27-24 vs Sea,10,186,186,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.1,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.1,1.9,0.1,K
No new player Notes Randy Bullock Cin - K Final (W) 34-23 @ Ind,9,187,187,0.1,0.0,0.4,0.0,0.5,0.1,0.6,0.2,0.1,0.1,0.1,0.0,0.4,0.0,0.5,0.1,0.6,0.2,0.1,0.1,2.5,0.1,K
No new player Notes Graham Gano Car - K IR Final (W) 16-8 vs Dal,4,194,194,0.1,0.0,0.4,0.0,0.5,0.0,0.6,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.5,0.0,0.6,0.1,0.1,0.1,2.3,0.1,K
No new player Notes Chandler Catanzaro Car - K Final (W) 16-8 vs Dal,4,196,196,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.2,0.1,0.1,2.3,0.1,K
No new player Notes Dustin Hopkins Was - K Final (W) 24-6 @ Ari,4,208,208,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,2.2,0.1,K
No new player Notes Mike Nugent Oak - K IR Final (L) 33-13 vs LAR,7,209,209,0.1,0.0,0.3,0.0,0.6,0.0,0.6,0.1,0.1,0.1,0.1,0.0,0.3,0.0,0.6,0.0,0.6,0.1,0.1,0.1,2.3,0.1,K
No new player Notes Jason Sanders Mia - K Final (W) 27-20 vs Ten,11,229,229,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,1.9,0.1,K
No new player Notes Phil Dawson Ari - K IR Final (L) 24-6 vs Was,9,234,234,0.0,0.0,0.4,0.0,0.5,0.1,0.6,0.1,0.1,0.2,0.0,0.0,0.4,0.0,0.5,0.1,0.6,0.1,0.1,0.2,1.6,0.1,K
No new player Notes Stephen Hauschka Buf - K Final (L) 47-3 @ Bal,11,260,260,0.0,0.0,0.3,0.0,0.4,0.0,0.5,0.1,0.2,0.1,0.0,0.0,0.3,0.0,0.4,0.0,0.5,0.1,0.2,0.1,1.5,0.1,K
Player Note Cody Parkey Chi - K Final (L) 24-23 @ GB,5,268,268,0.1,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,2.1,0.1,K
No new player Notes Brett Maher Dal - K Final (L) 16-8 @ Car,8,271,271,0.1,0.0,0.2,0.0,0.5,0.0,0.4,0.1,0.2,0.1,0.1,0.0,0.2,0.0,0.5,0.0,0.4,0.1,0.2,0.1,2.0,0.1,K
No new player Notes Zane Gonzalez Ari - K Final (L) 24-6 vs Was,9,282,282,0.1,0.0,0.3,0.0,0.4,0.1,0.5,0.1,0.2,0.1,0.1,0.0,0.3,0.0,0.4,0.1,0.5,0.1,0.2,0.1,1.7,0.2,K
No new player Notes Jason Myers NYJ - K Final (W) 48-17 @ Det,11,423,423,0.1,0.0,0.2,0.0,0.2,0.1,0.5,0.1,0.2,0.1,0.1,0.0,0.2,0.0,0.2,0.1,0.5,0.1,0.2,0.1,0.6,0.0,K
No new player Notes Trevor Moore TB - K Inactive Final (W) 48-40 @ NO,5,1564,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes David Marvin Atl - K Inactive Final (L) 18-12 @ Phi,8,1566,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Greg Joseph Cle - K Final (T) 21-21 vs Pit,11,1569,1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Tyler Davis Buf - K Inactive Final (L) 47-3 @ Bal,11,1570,1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Eddy Pineiro Oak - K IR Final (L) 33-13 vs LAR,7,1568,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Michael Badgley LAC - K Final (L) 38-28 vs KC,8,1567,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Novak LAC - K Inactive Final (L) 38-28 vs KC,8,1571,1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Matt McCrane Pit - K Final (T) 21-21 @ Cle,7,1565,1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Marshall Koehn NYG - K Inactive Final (L) 20-15 vs Jax,9,1559,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Kai Forbath Jax - K Final (W) 20-15 @ NYG,9,1557,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Roberto Aguayo LAC - K Inactive Final (L) 38-28 vs KC,8,1553,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Cairo Santos TB - K Final (W) 48-40 @ NO,5,1572,1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Blair Walsh Sea - K Inactive Final (L) 27-24 @ Den,7,1561,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Giorgio Tavecchio Atl - K Final (L) 18-12 @ Phi,8,1563,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
Player Note Nick Rose LAC - K Inactive Final (L) 38-28 vs KC,8,1555,1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Taylor Bertolet NYJ - K Inactive Final (W) 48-17 @ Det,11,1556,1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Folk TB - K Inactive Final (W) 48-40 @ NO,5,1552,1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Jonathan Brown Cin - K Inactive Final (W) 34-23 @ Ind,9,1560,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
