Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Brian Hartline, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Percy Harvin*, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Darrius Heyward-Bey, Pit WR",GB,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandon LaFell, Cin WR",Cle,W 30-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Maclin, Bal WR",Hou,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Louis Murphy, SF WR",Sea,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Hakeem Nicks, NO WR",@LAR,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jordan Norwood, Den WR",@Oak,L 14-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Ogletree, NYG WR",@Wsh,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandon Tate, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Wallace, Phi WR",Chi,W 31-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Julian Edelman, NE WR",Mia,W 35-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dez Bryant, Dal WR",LAC,L 6-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Demaryius Thomas, Den WR",@Oak,L 14-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Golden Tate, Det WR",Min,L 23-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Arrelious Benn, Jax WR",@Ari,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marcus Easley, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Riley Cooper, Phi WR",Chi,W 31-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Roberts, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Eric Decker, Ten WR",@Ind,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Emmanuel Sanders, Den WR",@Oak,L 14-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marc Mariani, Ten WR",@Ind,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kyle Williams, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Williams, KC WR",Buf,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seyi Ajirotutu, Phi WR",Chi,W 31-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Victor Cruz, Chi WR",@Phi,L 3-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marlon Moore*, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bryan Walters, Jax WR",@Ari,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Preston Parker, FA WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Antonio Brown, Pit WR",GB,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Danario Alexander, LAC WR",@Dal,W 28-6,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andrew Hawkins, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Julio Jones, Atl WR",TB,W 34-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"A.J. Green, Cin WR",Cle,W 30-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Leonard Hankerson, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Greg Little, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Vincent Brown, NO WR",@LAR,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Torrey Smith, Car WR",@NYJ,W 35-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Randall Cobb, GB WR",@Pit,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dwayne Harris, Oak WR",Den,W 21-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Greg Salas, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Kerley, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Denarius Moore, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Aldrick Robinson, SF WR",Sea,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cecil Shorts III, TB WR",@Atl,L 20-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Doug Baldwin, Sea WR",@SF,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ricardo Lockette, Sea WR",@SF,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Hogan, NE WR",Mia,W 35-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Holmes, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Joe Morgan, Bal WR",Hou,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Ross, Ari WR",Jax,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kamar Aiken, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Terrelle Pryor Sr., NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Blackmon, Jax WR",@Ari,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Floyd, Min WR",@Det,W 30-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kendall Wright, Min WR",@Det,W 30-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stephen Hill, Car WR",@NYJ,W 35-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rueben Randle*, Chi WR",@Phi,L 3-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Alshon Jeffery, Phi WR",Chi,W 31-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brian Quick, Wsh WR",NYG,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keshawn Martin, Det WR",Min,L 23-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarius Wright, Car WR",@NYJ,W 35-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Trevor Graham, Car WR",@NYJ,W 35-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nick Toon, LAR WR",NO,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mohamed Sanu, Atl WR",TB,W 34-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"T.Y. Hilton, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeVier Posey, Bal WR",Hou,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"LaVon Brazill, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Travis Benjamin, LAC WR",@Dal,W 28-6,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marvin Jones Jr., Det WR",Min,L 23-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Givens, Phi WR",Chi,W 31-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rishard Matthews, Ten WR",@Ind,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kashif Moore, KC WR",Buf,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nathan Palmer, Oak WR",Den,W 21-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Owusu, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brian Tyms, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeff Fuller, Sea WR",@SF,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cole Beasley, Dal WR",LAC,L 6-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarrett Boykin, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Griff Whalen, Oak WR",Den,W 21-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rod Streater, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jermaine Kearse, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Deonte Thompson, Dal WR",LAC,L 6-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"LaRon Byrd, Car WR",@NYJ,W 35-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Joshua Bellamy, Chi WR",@Phi,L 3-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brittan Golden, Ari WR",Jax,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Damaris Johnson, Ten WR",@Ind,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Gordon, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tavon Austin, LAR WR",NO,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndre Hopkins, Hou WR",@Bal,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cordarrelle Patterson, NE WR",Mia,W 35-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keenan Allen, LAC WR",@Dal,W 28-6,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stedman Bailey, LAR WR",NO,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Aaron Dobson, Ari WR",Jax,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marquise Goodwin, SF WR",Sea,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hunter, Pit WR",GB,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Markus Wheaton, Chi WR",@Phi,L 3-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Terrance Williams, Dal WR",LAC,L 6-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Woods, LAR WR",NO,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Charles Johnson, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brice Butler, Ari WR",Jax,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"B.J. Daniels, Atl WR",TB,W 34-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tavarres King, Min WR",@Det,W 30-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cobi Hamilton, Ari WR",Jax,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Boyce, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYG WR",@Wsh,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Fuller, NO WR",@LAR,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenny Stills, Mia WR",@NE,L 17-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marquess Wilson, Phi WR",Chi,W 31-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quinton Patton, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Rick Rogers, KC WR",Buf,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaron Brown, Sea WR",@SF,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Russell Shepard, Car WR",@NYJ,W 35-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Spadola, Det WR",Min,L 23-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nick Williams, Atl WR",TB,W 34-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rodney Smith, Sea WR",@SF,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenbrell Thompkins, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Myles White, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marlon Brown, Den WR",@Oak,L 14-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sammy Watkins, KC WR",Buf,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kelvin Benjamin, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandin Cooks, LAR WR",NO,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Odell Beckham Jr., NYG WR",@Wsh,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Evans, TB WR",@Atl,L 20-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jordan Matthews, NE WR",Mia,W 35-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Huff, NO WR",@LAR,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Paul Richardson, Wsh WR",NYG,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marqise Lee, Jax WR",@Ari,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarvis Landry, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donte Moncrief, Jax WR",@Ari,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cody Latimer, NYG WR",@Wsh,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Allen Robinson, Chi WR",@Phi,L 3-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Davante Adams, GB WR",@Pit,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"John Brown, Bal WR",Hou,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Shaq Evans, Dal WR",LAC,L 6-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Gallon, NE WR",Mia,W 35-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jared Abbrederis, Det WR",Min,L 23-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Norwood, NYG WR",@Wsh,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Martavis Bryant, Pit WR",GB,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jalen Saunders, NE WR",Mia,W 35-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"De'Anthony Thomas, KC WR",Buf,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bruce Ellington, Hou WR",@Bal,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Street, Hou WR",@Bal,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dontrelle Inman, Chi WR",@Phi,L 3-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeff Janis, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Washington, Dal WR",LAC,L 6-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Herron, Oak WR",Den,W 21-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandon Coleman, NO WR",@LAR,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Campanaro, Ten WR",@Ind,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brenton Bersin, Car WR",@NYJ,W 35-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Allen Hurns, Dal WR",LAC,L 6-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Brown, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Taylor Gabriel, Chi WR",@Phi,L 3-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Thielen, Min WR",@Det,W 30-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Grant, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Frankie Hammond, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Albert Wilson, Mia WR",@NE,L 17-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Willie Snead, NO WR",@LAR,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"TJ Jones, Det WR",Min,L 23-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"James Wright, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Isaiah Burse, LAC WR",@Dal,W 28-6,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Butler, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Damian Copeland, Det WR",Min,L 23-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jonathan Krause, Ten WR",@Ind,W 20-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Walter Powell, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rashad Ross, Ari WR",Jax,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Freddie Martino, TB WR",@Atl,L 20-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Smith, Sea WR",@SF,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Debose, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DiAndre Campbell, SF WR",Sea,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Issac Blakeney, Pit WR",GB,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Geremy Davis, LAC WR",@Dal,W 28-6,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Ron Brown, LAC WR",@Dal,W 28-6,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenny Bell, Den WR",@Oak,L 14-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dres Anderson, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keith Mumphery, Hou WR",@Bal,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"J.J. Nelson, Ari WR",Jax,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndrew White, Hou WR",@Bal,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kaelin Clay, Car WR",@NYJ,W 35-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hardy, Atl WR",TB,W 34-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tre McBride III, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dezmin Lewis, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quan Bray, Buf WR",@KC,W 16-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sammie Coates, Hou WR",@Bal,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Smith, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Evan Spencer, TB WR",@Atl,L 20-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeVante Parker, Mia WR",@NE,L 17-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jamison Crowder, Wsh WR",NYG,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rashad Greene Sr., Jax WR",@Ari,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Lockett, Sea WR",@SF,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Conley, KC WR",Buf,L 10-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Phillip Dorsett, NE WR",Mia,W 35-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dorial Green-Beckham, Phi WR",Chi,W 31-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nelson Agholor, Phi WR",Chi,W 31-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Breshad Perriman, Bal WR",Hou,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stefon Diggs, Min WR",@Det,W 30-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Amari Cooper, Oak WR",Den,W 21-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Funchess, Car WR",@NYJ,W 35-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin White, Chi WR",@Phi,L 3-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaelen Strong, Jax WR",@Ari,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Vince Mayle, Bal WR, TE",Hou,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mario Alford, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndre Smelter, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Duron Carter, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Antwan Goodley, GB WR",@Pit,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Matthews, Bal WR",Hou,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seantavius Jones, Ind WR",Ten,L 16-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cameron Meredith, NO WR",@LAR,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bennie Fowler III, Den WR",@Oak,L 14-21,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Lucky Whitehead, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Humphries, TB WR",@Atl,L 20-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quincy Enunwa, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Matt Hazel, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seth Roberts, Oak WR",Den,W 21-14,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyrell Williams, LAC WR",@Dal,W 28-6,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYJ WR",Car,L 27-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Murphy, Mia WR",@NE,L 17-35,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bradley Marquez, Det WR",Min,L 23-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donteea Dye, TB WR",@Atl,L 20-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Javontee Herndon, Dal WR",LAC,L 6-28,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Eric Rogers, SF WR",Sea,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Coleman, Cle WR",@Cin,L 16-30,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Will Fuller V, Hou WR",@Bal,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Doctson, Wsh WR",NYG,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Laquon Treadwell, Min WR",@Det,W 30-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sterling Shepard, NYG WR",@Wsh,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Thomas, NO WR",@LAR,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
