Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Melvin Gordon,RB,LAC,0.0,0.0,0.0,85.6,1.0,4.2,44.8,0.4
Saquon Barkley,RB,NYG,0.0,0.0,0.0,71.8,0.6,7.3,65.1,0.4
Todd Gurley,RB,LAR,0.0,0.0,0.0,90.7,0.9,4.0,39.6,0.3
James Conner,RB,PIT,0.0,0.0,0.0,89.9,0.9,3.0,31.4,0.1
Alvin Kamara,RB,NO,0.0,0.0,0.0,59.0,0.7,6.3,56.2,0.4
David Johnson,RB,ARI,0.0,0.0,0.0,72.3,0.6,3.7,40.7,0.2
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,56.1,0.4,5.8,51.0,0.3
Nick Chubb,RB,CLE,0.0,0.0,0.0,91.4,0.8,1.2,8.0,0.0
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,84.5,0.4,3.4,29.2,0.1
Aaron Jones,RB,GB,0.0,0.0,0.0,73.3,0.7,1.9,13.5,0.1
Jordan Howard,RB,CHI,0.0,0.0,0.0,70.9,0.6,1.5,12.8,0.1
Joe Mixon,RB,CIN,0.0,0.0,0.0,61.0,0.6,3.1,23.8,0.1
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,64.4,0.7,1.9,14.2,0.1
Tevin Coleman,RB,ATL,0.0,0.0,0.0,55.5,0.3,2.2,25.7,0.4
Adrian Peterson,RB,WAS,0.0,0.0,0.0,71.8,0.4,1.5,20.7,0.1
Marlon Mack,RB,IND,0.0,0.0,0.0,67.6,0.5,1.6,15.0,0.1
James White,RB,NE,0.0,0.0,0.0,18.4,0.2,6.0,51.8,0.5
Mike Davis,RB,SEA,0.0,0.0,0.0,66.7,0.4,2.8,17.4,0.1
Leonard Fournette,RB,JAX,0.0,0.0,0.0,61.8,0.5,2.2,16.1,0.0
Tarik Cohen,RB,CHI,0.0,0.0,0.0,30.1,0.2,4.0,48.8,0.3
Mark Ingram,RB,NO,0.0,0.0,0.0,56.2,0.4,2.8,20.2,0.1
Sony Michel,RB,NE,0.0,0.0,0.0,51.0,0.5,1.4,10.6,0.1
Kapri Bibbs,RB,GB,0.0,0.0,0.0,28.1,0.3,3.3,32.2,0.4
Kerryon Johnson,RB,DET,0.0,0.0,0.0,50.2,0.3,3.3,23.8,0.0
